time,X_value,Y_value,Z_value
0.3218,0.97496,4.0244,8.74589
0.3236,0.94382,4.06752,8.76745
0.3244,0.91507,4.09148,8.67882
0.3261,0.91507,4.04836,8.47999
0.3285,0.92945,3.93577,8.30991
0.3312,0.951,3.82318,8.3722
0.3337,0.97975,3.76569,8.6908
0.3409,0.99652,3.76809,9.03095
0.3409,0.99412,3.78965,9.15073
0.3409,0.98694,3.8136,9.01179
0.341,0.99173,3.84953,8.76266
0.3427,1.0061,3.90463,8.57102
0.3457,1.03006,3.96212,8.51114
0.3465,1.04682,4.00524,8.55665
0.3481,1.04203,4.01482,8.62612
0.3505,1.03006,3.99087,8.66924
0.3531,1.01329,3.95254,8.67882
0.3543,1.0061,3.919,8.68361
0.356,1.00131,3.89744,8.70517
0.3584,0.98694,3.89026,8.73391
0.3602,0.97975,3.89744,8.74589
0.3639,0.98215,3.91182,8.73631
0.3639,0.98694,3.92619,8.70996
0.3689,0.98933,3.94056,8.68601
0.3697,0.98933,3.94775,8.66924
0.375,0.98694,3.94775,8.66684
0.3763,0.97736,3.94535,8.67642
0.3763,0.97736,3.94296,8.68361
0.3769,0.98215,3.93577,8.68601
0.3788,0.98454,3.92619,8.6884
0.3804,0.98454,3.919,8.69559
0.3819,0.98215,3.9214,8.69559
0.3842,0.98694,3.9214,8.6884
0.3869,0.99891,3.92619,8.69798
0.3888,1.01089,3.92619,8.70756
0.3907,1.0061,3.9214,8.70277
0.3918,0.98215,3.9214,8.69559
0.3937,0.96059,3.92858,8.69559
0.3968,0.96298,3.93338,8.70756
0.3983,0.97496,3.93098,8.71236
0.4013,0.98694,3.92379,8.70517
0.4031,0.99412,3.9214,8.69798
0.4043,0.99891,3.9214,8.69319
0.4063,1.00371,3.92379,8.6908
0.4088,1.00371,3.919,8.69319
0.4102,0.99891,3.91661,8.69559
0.4119,0.99891,3.9214,8.70277
0.4157,1.00131,3.92858,8.69798
0.4157,0.99891,3.92858,8.69559
0.4189,0.98933,3.92858,8.69559
0.4209,0.98454,3.93098,8.70038
0.4231,0.98454,3.93577,8.69798
0.4245,0.98454,3.93817,8.69798
0.4277,0.97736,3.94296,8.70996
0.4277,0.97496,3.95733,8.72673
0.4322,0.98215,3.96212,8.69798
0.4322,0.99412,3.93577,8.62133
0.435,1.0061,3.89984,8.57342
0.4364,1.02047,3.87109,8.61654
0.4396,1.03485,3.86391,8.72673
0.441,1.03006,3.87349,8.81057
0.4432,1.01329,3.87828,8.81536
0.4433,0.99412,3.88547,8.75547
0.4454,0.98933,3.89984,8.68361
0.4477,0.99412,3.92858,8.64528
0.4503,0.99652,3.95733,8.64528
0.458,0.99652,3.97649,8.65965
0.4581,0.99412,3.9741,8.67642
0.4581,0.99652,3.95733,8.68361
0.4581,0.99891,3.94056,8.68601
0.4615,0.99652,3.92619,8.68601
0.4621,0.98933,3.919,8.6884
0.4633,0.98215,3.91661,8.70038
0.4665,0.97736,3.91661,8.71236
0.4672,0.97496,3.9214,8.70996
0.4698,0.97736,3.92858,8.69559
0.4712,0.97256,3.93577,8.68121
0.473,0.97256,3.94296,8.67403
0.4766,0.97975,3.94535,8.67163
0.4772,0.98694,3.95014,8.67403
0.4794,0.99412,3.94535,8.68121
0.4821,1.00131,3.93817,8.6884
0.4847,1.00131,3.93338,8.69319
0.4878,0.99652,3.93098,8.69319
0.4914,0.99173,3.92858,8.6884
0.4914,0.98933,3.92379,8.67882
0.4924,0.98215,3.9214,8.68121
0.494,0.97496,3.9214,8.6884
0.4958,0.97017,3.92379,8.69319
0.4971,0.96777,3.92858,8.6884
0.4992,0.96777,3.92858,8.68361
0.5017,0.97256,3.92858,8.68121
0.5034,0.98215,3.92619,8.68601
0.5051,0.99652,3.9214,8.6908
0.5069,1.0085,3.9214,8.69559
0.5094,1.0085,3.92858,8.69559
0.5112,1.0061,3.93098,8.6884
0.5146,1.00371,3.92619,8.68601
0.5152,1.00371,3.92379,8.68361
0.5171,1.01089,3.9214,8.67642
0.5209,1.02526,3.919,8.67403
0.5218,1.03485,3.9214,8.67642
0.5233,1.03724,3.9214,8.67882
0.5255,1.02287,3.91661,8.68121
0.5272,1.00371,3.919,8.67882
0.5298,0.99412,3.92379,8.68361
0.5312,0.99173,3.92619,8.6908
0.5334,0.98933,3.9214,8.6908
0.5354,0.98694,3.92619,8.68601
0.5373,0.98694,3.92858,8.6884
0.5405,0.99173,3.92619,8.6908
0.5415,0.99652,3.92619,8.68121
0.543,0.99173,3.92858,8.67403
0.5453,0.98933,3.93098,8.67882
0.5492,0.99173,3.93577,8.68601
0.5519,0.99891,3.93338,8.6908
0.5533,1.0061,3.92619,8.69319
0.5536,1.00371,3.9214,8.69559
0.5554,0.99173,3.9214,8.70038
0.5572,0.98694,3.93098,8.69319
0.5596,0.98694,3.94056,8.68601
0.5628,0.98454,3.93577,8.68601
0.5641,0.98454,3.92619,8.69559
0.565,0.97975,3.92619,8.69559
0.5667,0.97736,3.93338,8.6884
0.5688,0.97736,3.93817,8.67882
0.5709,0.97975,3.93817,8.68121
0.5765,0.98694,3.94056,8.68361
0.5766,0.98933,3.93817,8.68361
0.577,0.98454,3.93338,8.68601
0.584,0.97975,3.93338,8.6908
0.5844,0.97736,3.93577,8.69319
0.5844,0.97975,3.93338,8.69319
0.6029,0.98694,3.92858,8.69559
0.6031,0.99173,3.92858,8.6908
0.6031,0.98454,3.92858,8.68601
0.6034,0.98215,3.93098,8.68361
0.6034,0.97975,3.93338,8.68361
0.6035,0.97736,3.94056,8.6884
0.6036,0.98215,3.94296,8.6884
0.6036,0.98933,3.94056,8.6884
0.6037,0.98933,3.93817,8.68601
0.6038,0.99173,3.93338,8.68361
0.6049,0.99652,3.92858,8.68121
0.6067,0.99652,3.92619,8.68361
0.6091,0.99412,3.92379,8.68361
0.611,0.99412,3.9214,8.6884
0.613,0.99891,3.919,8.69319
0.6163,0.99891,3.919,8.6884
0.619,0.99173,3.92619,8.68121
0.6191,0.98694,3.93098,8.68121
0.6221,0.98933,3.92858,8.67882
0.6292,0.99173,3.92858,8.67163
0.6292,0.99652,3.93098,8.67403
0.6292,1.00371,3.92858,8.68121
0.6315,1.00131,3.9214,8.68601
0.6316,0.99652,3.9214,8.68601
0.633,0.98933,3.9214,8.68361
0.6352,0.98933,3.9214,8.68121
0.6367,0.98933,3.92379,8.6908
0.6408,0.98215,3.9214,8.70517
0.6433,0.96538,3.91182,8.71715
0.6434,0.94621,3.90463,8.70996
0.6445,0.93663,3.91661,8.68121
0.6462,0.96059,3.94296,8.64768
0.6486,1.01329,3.95733,8.6381
0.6502,1.06838,3.95254,8.65486
0.6543,1.09952,3.93577,8.67642
0.6547,1.09952,3.9214,8.68601
0.6562,1.06359,3.91421,8.6884
0.6589,1.01568,3.91421,8.69559
0.6604,0.97975,3.91661,8.70756
0.6618,0.96059,3.91421,8.71236
0.6647,0.9558,3.91421,8.70517
0.6657,0.9534,3.919,8.69559
0.669,0.9534,3.9214,8.6884
0.6708,0.96059,3.92379,8.68361
0.6724,0.97496,3.93098,8.68601
0.6739,0.99652,3.93338,8.6908
0.6761,1.01808,3.92858,8.69559
0.6785,1.02526,3.9214,8.69319
0.682,1.03006,3.92619,8.68601
0.6828,1.03006,3.92858,8.67882
0.684,1.02766,3.92619,8.67882
0.6871,1.02047,3.92619,8.68361
0.6882,1.01089,3.92858,8.6884
0.6902,1.00131,3.92379,8.6884
0.6919,0.99173,3.9214,8.68121
0.6938,0.97975,3.92619,8.67882
0.6959,0.97496,3.92858,8.68121
0.6981,0.97975,3.92619,8.68361
0.7024,0.98694,3.92379,8.6884
0.703,0.98933,3.9214,8.6884
0.7058,0.98933,3.919,8.6884
0.7067,0.99412,3.919,8.6884
0.7091,0.99652,3.92379,8.6884
0.7113,0.99652,3.92858,8.69559
0.7134,1.00131,3.93098,8.69319
0.7137,1.00371,3.93098,8.68361
0.7184,0.99652,3.93098,8.67403
0.7184,0.99652,3.92858,8.67642
0.73,0.99173,3.92619,8.68361
0.7301,0.98694,3.92619,8.68601
0.7301,0.97975,3.92379,8.68601
0.7301,0.97975,3.92619,8.68601
0.7302,0.98694,3.93098,8.6908
0.7303,0.98933,3.93338,8.69319
0.7317,0.98694,3.92858,8.69559
0.7341,0.98694,3.9214,8.6908
0.7384,0.99173,3.919,8.6884
0.7384,0.99891,3.9214,8.6884
0.7414,0.99891,3.92858,8.68361
0.7415,0.99412,3.93338,8.67882
0.7442,0.98933,3.93338,8.67882
0.7451,0.99412,3.92858,8.68361
0.7487,0.99652,3.92619,8.68601
0.7498,0.99891,3.92619,8.68361
0.7527,0.99412,3.93098,8.68121
0.7535,0.98933,3.93338,8.67882
0.7561,0.99173,3.93098,8.67882
0.7576,0.99652,3.92619,8.68121
0.7611,1.00131,3.9214,8.68361
0.7616,0.99891,3.9214,8.6884
0.7635,0.99891,3.9214,8.6908
0.7653,1.00131,3.92379,8.69319
0.7671,0.99652,3.93338,8.69559
0.7699,0.99412,3.94296,8.69559
0.7716,0.99891,3.94056,8.69559
0.7731,0.99652,3.92858,8.69319
0.7766,0.98933,3.92379,8.68601
0.7771,0.98933,3.9214,8.68361
0.7798,0.99891,3.92619,8.6908
0.7812,1.00371,3.92858,8.69798
0.7838,1.0061,3.92858,8.70277
0.7853,0.99891,3.9214,8.69798
0.7873,0.98933,3.91661,8.69319
0.7897,0.98454,3.9214,8.6908
0.7914,0.97975,3.9214,8.69319
0.793,0.98454,3.919,8.69559
0.7963,0.99652,3.92379,8.69798
0.7969,1.00131,3.93338,8.69559
0.8,0.99652,3.93577,8.69319
0.8017,0.98933,3.93338,8.69559
0.8034,0.98215,3.93338,8.69798
0.8052,0.98933,3.93577,8.69319
0.8074,0.99652,3.93338,8.6908
0.8098,0.99652,3.93338,8.69319
0.8114,0.99412,3.93098,8.69798
0.813,0.99173,3.92619,8.70038
0.8154,0.99173,3.92858,8.69559
0.8172,0.98933,3.93098,8.69319
0.8198,0.98933,3.92858,8.6908
0.8212,0.98933,3.93098,8.68601
0.8235,0.98933,3.93338,8.68601
0.8276,0.98933,3.93577,8.68361
0.829,0.99173,3.93338,8.6908
0.8299,0.99173,3.92858,8.70038
0.8316,0.99173,3.92619,8.69798
0.8328,0.98933,3.92858,8.69319
0.8469,0.98454,3.93098,8.69319
0.8469,0.98454,3.93338,8.69319
0.8469,0.98454,3.93098,8.6908
0.847,0.98215,3.92858,8.6908
0.8635,0.97975,3.92858,8.6884
0.8636,0.98694,3.93577,8.68601
0.8636,0.99652,3.93338,8.68361
0.8636,1.0085,3.93338,8.68361
0.8636,1.01329,3.93338,8.68601
0.8637,1.01089,3.93338,8.68361
0.8637,1.00371,3.93338,8.6908
0.8637,1.00371,3.93098,8.69798
0.8637,0.99891,3.92858,8.69559
0.8637,0.99652,3.92858,8.69319
0.8648,0.99891,3.92379,8.69319
0.8649,0.99891,3.9214,8.69319
0.8667,0.99652,3.92858,8.6908
0.8688,0.99652,3.92858,8.6908
0.8707,0.99652,3.92858,8.6884
0.8724,0.99412,3.92379,8.6884
0.8749,0.99173,3.9214,8.6908
0.8763,0.99173,3.919,8.6884
0.88,0.99412,3.919,8.68361
0.8813,0.99652,3.92379,8.6908
0.883,0.99891,3.92858,8.69559
0.8914,0.99412,3.93338,8.69798
0.8915,0.98694,3.93817,8.69559
0.8915,0.97975,3.94056,8.69319
0.8915,0.97975,3.93817,8.69319
0.8927,0.97975,3.93338,8.69319
0.8953,0.98454,3.93338,8.69319
0.8965,0.98933,3.94056,8.6908
0.8995,0.99412,3.93817,8.6908
0.9007,0.99652,3.9214,8.69559
0.9025,0.99173,3.90942,8.69559
0.9042,0.99173,3.91421,8.69798
0.9063,0.99652,3.92379,8.70517
0.9095,0.99173,3.92619,8.71475
0.9108,0.98454,3.92619,8.71715
0.9123,0.99173,3.92619,8.70996
0.9159,1.00131,3.92379,8.70517
0.9162,1.00131,3.9214,8.70517
0.9209,0.99652,3.92619,8.70756
0.9209,0.99412,3.93098,8.70277
0.9231,0.99652,3.93098,8.70038
0.9245,0.99652,3.93338,8.70038
0.9265,0.98933,3.93577,8.70038
0.9293,0.99173,3.93098,8.70517
0.931,0.99652,3.9214,8.70517
0.9323,0.99173,3.91421,8.70277
0.9345,0.98933,3.91421,8.70277
0.9361,0.98454,3.91661,8.70277
0.9399,0.97975,3.92619,8.70277
0.941,0.98454,3.92858,8.70038
0.9431,0.99173,3.92379,8.69798
0.9446,0.99173,3.92379,8.70038
0.9501,0.99412,3.92858,8.69798
0.9574,0.99652,3.93338,8.69559
0.9606,0.99652,3.93577,8.69319
0.9607,0.99652,3.93817,8.69559
0.9607,1.00131,3.93817,8.69319
0.9609,1.0061,3.92858,8.6884
0.9609,1.0085,3.92379,8.68361
0.9623,1.0085,3.93098,8.68361
0.963,1.01329,3.93338,8.68601
0.9642,1.01329,3.93098,8.69319
0.9664,1.01329,3.92379,8.69559
0.9825,1.01568,3.919,8.69559
0.9826,1.01329,3.919,8.6908
0.9828,1.0085,3.92379,8.6884
0.9828,1.00371,3.92619,8.69319
0.9828,1.00131,3.9214,8.69319
0.9829,0.99891,3.92379,8.69559
0.9829,0.98933,3.92619,8.70517
0.9829,0.99173,3.92379,8.70996
0.9838,0.99891,3.92379,8.70517
0.9864,1.00131,3.92619,8.70517
0.9925,1.00371,3.92619,8.70517
0.9926,1.0061,3.9214,8.70038
0.9926,1.00371,3.9214,8.70038
0.9948,1.0061,3.9214,8.69798
0.9956,1.0085,3.92379,8.69559
0.9989,1.0085,3.93338,8.69319
0.9999,1.0085,3.93817,8.69559
1.0036,1.0085,3.93817,8.70038
1.0039,1.0061,3.93338,8.70038
1.0056,1.00131,3.93098,8.69798
1.0082,1.00371,3.92858,8.69319
1.0101,1.00131,3.92858,8.69559
1.0115,0.99652,3.92619,8.70038
1.0148,0.98694,3.919,8.70277
1.0153,0.97975,3.919,8.70277
1.0193,0.98215,3.9214,8.70756
1.0221,0.98933,3.9214,8.71236
1.0224,1.00131,3.919,8.72194
1.0252,1.00371,3.91661,8.71954
1.0269,1.00131,3.91661,8.71236
1.0282,1.0061,3.9214,8.70038
1.0302,1.01089,3.92619,8.70038
1.0315,1.01089,3.92379,8.70756
1.034,1.01329,3.92379,8.70996
1.0352,1.01089,3.92379,8.70756
1.0382,1.00371,3.9214,8.70756
1.0404,0.99891,3.919,8.70756
1.0419,1.00131,3.9214,8.70517
1.0436,1.00371,3.919,8.70038
1.0455,1.00131,3.9214,8.70277
1.0481,1.00131,3.92379,8.70996
1.0499,1.0061,3.9214,8.71236
1.0514,1.0085,3.919,8.71236
1.0545,1.01089,3.91661,8.71236
1.0552,1.0085,3.919,8.71236
1.0596,1.0061,3.92379,8.70756
1.0601,1.0085,3.92619,8.70038
1.0616,1.0085,3.92619,8.70038
1.0634,1.0061,3.9214,8.70038
1.0665,1.0061,3.919,8.70277
1.0673,1.00131,3.92379,8.70277
1.0703,0.99412,3.9214,8.70517
1.0713,0.99173,3.91421,8.70756
1.0734,0.99412,3.90942,8.70996
1.0754,0.99652,3.91421,8.70756
1.0798,0.99412,3.919,8.70038
1.0798,0.98933,3.9214,8.70038
1.0829,0.98694,3.92379,8.70756
1.0847,0.99173,3.92858,8.70756
1.102,0.99891,3.92858,8.70038
1.102,1.0061,3.92619,8.69798
1.1021,1.01329,3.92619,8.70038
1.1022,1.01329,3.92379,8.70517
1.1022,1.00371,3.92379,8.71236
1.1023,0.99652,3.92858,8.70996
1.1024,0.98933,3.93338,8.70996
1.1024,0.98933,3.93098,8.70756
1.1107,0.98933,3.93098,8.70517
1.1107,0.99412,3.92858,8.70517
1.1107,0.99412,3.92619,8.70038
1.1108,0.98933,3.92858,8.70038
1.1108,0.98694,3.9214,8.70277
1.1118,0.98933,3.919,8.70996
1.1142,0.99173,3.92379,8.71715
1.1154,0.99652,3.93577,8.71236
1.1187,0.99891,3.94056,8.71236
1.1192,1.00131,3.93577,8.71475
1.121,1.00371,3.93098,8.71715
1.1226,1.00131,3.93098,8.71475
1.1259,0.99891,3.92858,8.70996
1.1267,0.99412,3.93098,8.70517
1.129,0.98694,3.93577,8.70756
1.1309,0.98694,3.93577,8.71475
1.1358,0.99173,3.92858,8.71954
1.1358,0.99891,3.92379,8.72194
1.1405,0.99652,3.919,8.72194
1.1446,0.98933,3.919,8.71954
1.1452,0.98454,3.919,8.71715
1.1452,0.98694,3.92619,8.71475
1.1452,0.99173,3.92858,8.71236
1.1466,0.99412,3.92858,8.71715
1.1489,1.00131,3.92619,8.72194
1.1529,0.99891,3.9214,8.71715
1.1531,0.99173,3.9214,8.71236
1.1545,0.98933,3.92619,8.71715
1.1573,0.98454,3.92619,8.71715
1.1593,0.98454,3.92619,8.71236
1.1609,0.98215,3.92858,8.70996
1.1625,0.97736,3.93098,8.71236
