time,X_value,Y_value,Z_value
6.6656,-0.08145,-9.82865,-0.99412
6.6686,-0.07426,-9.82386,-0.99891
6.6697,-0.06947,-9.81428,-1.00371
6.6706,-0.06947,-9.80709,-1.00850
6.6738,-0.06468,-9.80469,-1.00131
6.6746,-0.05749,-9.80469,-0.99891
6.6782,-0.05989,-9.80230,-1.00610
6.6784,-0.06228,-9.80230,-1.00610
6.6809,-0.05989,-9.80230,-0.99652
6.6831,-0.05031,-9.80230,-0.99173
6.6850,-0.04791,-9.80948,-0.99891
6.6863,-0.04791,-9.81667,-1.00610
6.6898,-0.04072,-9.81907,-1.01089
6.6913,-0.03354,-9.80948,-1.01568
6.6947,-0.03114,-9.80469,-1.01568
6.6947,-0.03114,-9.81667,-1.01089
6.6983,-0.03114,-9.82865,-1.00850
6.6984,-0.03114,-9.83583,-1.01089
6.7022,-0.03114,-9.84063,-1.02526
6.7023,-0.03593,-9.84781,-1.03724
6.7061,-0.03593,-9.85500,-1.04203
6.7071,-0.03593,-9.85021,-1.03724
6.7087,-0.03593,-9.83823,-1.03485
6.7120,-0.03593,-9.83344,-1.03006
6.7135,-0.03114,-9.83344,-1.02047
6.7155,-0.01916,-9.83104,-1.01089
6.7173,-0.01916,-9.82865,-1.00371
6.7192,-0.02395,-9.83583,-1.00371
6.7217,-0.01916,-9.83344,-1.00610
6.7220,-0.01677,-9.82386,-1.00131
6.7258,-0.01916,-9.80948,-0.98454
6.7269,-0.01677,-9.80230,-0.96777
6.7289,-0.01198,-9.80469,-0.96298
6.7302,-0.00958,-9.80230,-0.97256
6.7352,-0.00240,-9.79032,-0.98454
6.7361,0.00719,-9.78553,-0.98933
6.7378,0.00958,-9.79032,-0.98933
6.7387,0.00719,-9.79511,-0.99412
6.7412,0.00958,-9.79751,-1.01329
6.7440,0.01437,-9.79511,-1.02766
6.7453,0.01437,-9.79032,-1.03485
6.7463,0.02156,-9.78074,-1.04443
6.7488,0.02635,-9.77116,-1.05401
6.7507,0.02635,-9.76876,-1.06120
6.7529,0.02635,-9.76397,-1.06838
6.7540,0.02635,-9.75918,-1.07078
6.7586,0.02156,-9.75678,-1.07078
6.7592,0.01437,-9.75918,-1.06838
6.7613,0.00719,-9.76397,-1.06359
6.7637,0.00000,-9.76876,-1.06120
6.7653,0.00000,-9.76637,-1.05880
6.7683,0.00000,-9.76637,-1.04682
6.7684,0.00000,-9.77355,-1.03724
6.7802,-0.00240,-9.78793,-1.03245
6.7803,-0.00958,-9.80230,-1.02047
6.7803,-0.01677,-9.80948,-1.00610
6.7811,-0.00958,-9.81428,-0.99173
6.7949,-0.00958,-9.81667,-0.97975
6.7949,-0.01677,-9.81907,-0.96538
6.7950,-0.02395,-9.82865,-0.94861
6.7950,-0.03114,-9.84063,-0.93184
6.7950,-0.03354,-9.85500,-0.91747
6.7950,-0.03833,-9.85739,-0.90549
6.7950,-0.04791,-9.85260,-0.89351
6.7950,-0.05270,-9.85260,-0.88633
6.7951,-0.05270,-9.85979,-0.87914
6.7965,-0.05510,-9.86219,-0.87435
6.7979,-0.05989,-9.85739,-0.87195
6.8004,-0.06228,-9.85500,-0.87195
6.8040,-0.06468,-9.85500,-0.86716
6.8040,-0.06947,-9.85500,-0.85998
6.8063,-0.07666,-9.85021,-0.85758
6.8081,-0.08624,-9.84781,-0.85279
6.8110,-0.08384,-9.85021,-0.84560
6.8137,-0.07666,-9.84781,-0.84321
6.8137,-0.07186,-9.84302,-0.84321
6.8174,-0.07666,-9.83344,-0.84081
6.8189,-0.08624,-9.82386,-0.83123
6.8209,-0.09582,-9.81907,-0.82884
6.8244,-0.10301,-9.82386,-0.83123
6.8262,-0.10780,-9.82865,-0.83363
6.8278,-0.10540,-9.82625,-0.83363
6.8288,-0.10061,-9.82146,-0.82884
6.8308,-0.10061,-9.81907,-0.83602
6.8340,-0.10540,-9.81428,-0.84800
6.8363,-0.11019,-9.81428,-0.85279
6.8372,-0.11498,-9.82146,-0.85519
6.8382,-0.11738,-9.82865,-0.85758
6.8412,-0.11019,-9.83344,-0.85758
6.8427,-0.10540,-9.83344,-0.84560
6.8461,-0.10301,-9.83344,-0.83123
6.8462,-0.11019,-9.84063,-0.82404
6.8488,-0.11738,-9.85260,-0.82165
6.8507,-0.11977,-9.85979,-0.81925
6.8529,-0.11259,-9.85979,-0.81925
6.8570,-0.11019,-9.85979,-0.82165
6.8583,-0.11738,-9.86219,-0.82644
6.8587,-0.11738,-9.86458,-0.83602
6.8611,-0.11259,-9.86458,-0.84560
6.8629,-0.11019,-9.86219,-0.84800
6.8652,-0.11259,-9.85979,-0.85039
6.8674,-0.11738,-9.85739,-0.85758
6.8694,-0.11738,-9.84781,-0.86237
6.8703,-0.11738,-9.84781,-0.87195
6.8745,-0.11738,-9.84781,-0.87435
6.8745,-0.11738,-9.84302,-0.87675
6.8769,-0.12217,-9.83104,-0.87914
6.8787,-0.12936,-9.81907,-0.88633
6.8808,-0.13175,-9.81907,-0.89591
6.8834,-0.13654,-9.81667,-0.90070
6.8850,-0.14852,-9.81188,-0.90310
6.8865,-0.15571,-9.81188,-0.90549
6.8909,-0.15810,-9.80948,-0.90549
6.8924,-0.16289,-9.80709,-0.90549
6.8943,-0.17966,-9.80709,-0.90310
6.8944,-0.18924,-9.81188,-0.91028
6.8992,-0.19164,-9.81188,-0.91986
6.9002,-0.19164,-9.80230,-0.92465
6.9070,-0.19403,-9.79511,-0.92945
6.9105,-0.19882,-9.79990,-0.92945
6.9105,-0.20601,-9.80469,-0.92226
6.9106,-0.21080,-9.80709,-0.91986
6.9106,-0.21320,-9.80230,-0.92465
6.9106,-0.21080,-9.79990,-0.92705
6.9126,-0.20841,-9.80709,-0.92465
6.9146,-0.20601,-9.80948,-0.92465
6.9165,-0.20362,-9.81188,-0.92465
6.9177,-0.20601,-9.81907,-0.92705
6.9205,-0.20601,-9.82146,-0.93663
6.9225,-0.20362,-9.81428,-0.93903
6.9249,-0.20601,-9.80948,-0.94142
6.9256,-0.21080,-9.80948,-0.93903
6.9285,-0.21320,-9.80709,-0.94382
6.9301,-0.21320,-9.80230,-0.94621
6.9318,-0.21320,-9.79751,-0.95580
6.9337,-0.22038,-9.80230,-0.96777
6.9395,-0.22997,-9.80469,-0.97256
6.9395,-0.22757,-9.80469,-0.97496
6.9399,-0.21080,-9.80230,-0.97736
6.9409,-0.19643,-9.80230,-0.98454
6.9427,-0.19164,-9.80469,-0.99412
6.9447,-0.18924,-9.81428,-1.00131
6.9469,-0.18924,-9.82146,-1.00371
6.9485,-0.18924,-9.81907,-1.00610
6.9514,-0.18924,-9.81188,-1.01329
6.9524,-0.18206,-9.81428,-1.01808
6.9548,-0.17487,-9.82146,-1.02047
6.9565,-0.17008,-9.82386,-1.01808
6.9587,-0.16529,-9.82386,-1.02047
6.9604,-0.16289,-9.82386,-1.02526
6.9627,-0.16289,-9.82146,-1.02526
6.9647,-0.15810,-9.82146,-1.02526
6.9668,-0.15092,-9.82146,-1.02526
6.9685,-0.14373,-9.81907,-1.02526
6.9711,-0.14373,-9.81188,-1.02047
6.9724,-0.14612,-9.80709,-1.00610
6.9772,-0.14133,-9.80948,-0.98933
6.9772,-0.14373,-9.81188,-0.98454
6.9785,-0.14852,-9.81428,-0.98215
6.9806,-0.15092,-9.81188,-0.98215
6.9831,-0.14852,-9.80469,-0.97975
6.9844,-0.14852,-9.79990,-0.97496
6.9863,-0.14612,-9.79511,-0.97017
6.9882,-0.14133,-9.79511,-0.96777
6.9909,-0.13415,-9.79272,-0.96059
6.9924,-0.13415,-9.79272,-0.95819
6.9950,-0.13415,-9.79751,-0.96298
6.9962,-0.13175,-9.80469,-0.96059
6.9986,-0.13894,-9.80948,-0.95100
7.0009,-0.14373,-9.81188,-0.94142
7.0045,-0.14133,-9.80948,-0.94142
7.0045,-0.14133,-9.80469,-0.94382
7.0066,-0.14373,-9.80230,-0.94142
7.0084,-0.14133,-9.80469,-0.93184
7.0114,-0.14133,-9.81188,-0.92465
7.0126,-0.13894,-9.81667,-0.92465
7.0144,-0.13654,-9.81907,-0.92705
7.0174,-0.12936,-9.82386,-0.92226
7.0183,-0.12456,-9.83104,-0.91747
7.0207,-0.13175,-9.83583,-0.91507
7.0222,-0.13654,-9.84302,-0.90789
7.0243,-0.13654,-9.85021,-0.90070
7.0271,-0.13654,-9.85260,-0.89591
7.0293,-0.13175,-9.85260,-0.88633
7.0303,-0.12217,-9.85739,-0.87675
7.0323,-0.11498,-9.86458,-0.87435
7.0370,-0.10301,-9.86937,-0.87195
7.0371,-0.09582,-9.87177,-0.87195
7.0381,-0.09342,-9.86937,-0.86477
7.0398,-0.09342,-9.87416,-0.85519
7.0421,-0.09103,-9.87895,-0.85039
7.0443,-0.08624,-9.88135,-0.84800
7.0465,-0.07666,-9.87416,-0.84560
7.0480,-0.07426,-9.86698,-0.84560
7.0503,-0.07666,-9.86219,-0.85279
7.0543,-0.07666,-9.85739,-0.86237
7.0543,-0.07426,-9.85021,-0.86477
7.0569,-0.07186,-9.84302,-0.86716
7.0581,-0.07426,-9.84302,-0.86237
7.0599,-0.07186,-9.83823,-0.85758
7.0620,-0.07186,-9.83104,-0.85279
7.0639,-0.06947,-9.81907,-0.85279
7.0660,-0.06468,-9.81428,-0.85279
7.0676,-0.05989,-9.81188,-0.85039
7.0697,-0.06468,-9.80469,-0.85039
7.0719,-0.06947,-9.79990,-0.84560
7.0739,-0.06947,-9.79990,-0.83842
7.0755,-0.06707,-9.79511,-0.83363
7.0779,-0.06468,-9.78793,-0.83602
7.0797,-0.06468,-9.78074,-0.84560
7.0819,-0.06707,-9.77834,-0.85519
7.0843,-0.07426,-9.77595,-0.86237
7.0860,-0.07426,-9.77595,-0.86716
7.0875,-0.07426,-9.78074,-0.86716
7.0898,-0.07186,-9.78553,-0.86716
7.0930,-0.07186,-9.78553,-0.86716
7.0946,-0.07186,-9.79032,-0.87195
7.0979,-0.07426,-9.78793,-0.88154
7.0988,-0.07186,-9.78553,-0.89591
7.1009,-0.06707,-9.79751,-0.90549
7.1033,-0.07186,-9.80469,-0.90789
7.1047,-0.08384,-9.80948,-0.91028
7.1073,-0.09103,-9.80948,-0.91268
7.1088,-0.09821,-9.80948,-0.91268
7.1108,-0.10540,-9.81907,-0.91986
7.1134,-0.10540,-9.82625,-0.92945
7.1151,-0.10540,-9.82865,-0.93663
7.1171,-0.10540,-9.83583,-0.94861
7.1191,-0.10061,-9.84542,-0.95580
7.1209,-0.10061,-9.85021,-0.95819
7.1255,-0.10540,-9.85021,-0.95580
7.1255,-0.11259,-9.85260,-0.94621
7.1271,-0.11977,-9.85979,-0.94621
7.1284,-0.11977,-9.86458,-0.94861
7.1351,-0.11738,-9.87177,-0.95100
7.1351,-0.12217,-9.87656,-0.94861
7.1351,-0.12696,-9.87895,-0.95580
7.1377,-0.12936,-9.87895,-0.95580
7.1389,-0.12936,-9.87656,-0.94861
7.1428,-0.12217,-9.87416,-0.94621
7.1428,-0.11259,-9.87895,-0.94621
7.1448,-0.10780,-9.87895,-0.94382
7.1466,-0.10540,-9.87177,-0.94382
7.1489,-0.10061,-9.86458,-0.93424
7.1551,-0.09103,-9.86219,-0.91747
7.1552,-0.08624,-9.86698,-0.90789
7.1554,-0.08384,-9.86698,-0.90789
7.1604,-0.08145,-9.85739,-0.90789
7.1604,-0.07666,-9.84781,-0.89591
7.1605,-0.07666,-9.84302,-0.87914
7.1646,-0.08145,-9.83344,-0.87435
7.1647,-0.07905,-9.82625,-0.87675
7.1667,-0.08145,-9.81907,-0.88154
7.1691,-0.08384,-9.81188,-0.88633
7.1713,-0.08384,-9.80709,-0.89351
7.1720,-0.08384,-9.80709,-0.89830
7.1744,-0.08624,-9.79751,-0.90070
7.1784,-0.08863,-9.78793,-0.90789
7.1791,-0.08624,-9.77834,-0.91507
7.1828,-0.08624,-9.77355,-0.91986
7.1828,-0.08384,-9.76876,-0.91747
7.1846,-0.08384,-9.76397,-0.91507
7.1870,-0.08624,-9.75678,-0.91507
7.1882,-0.08624,-9.75199,-0.91747
7.1911,-0.08145,-9.75199,-0.91747
7.1932,-0.07666,-9.74720,-0.91268
7.1960,-0.07666,-9.74002,-0.91268
7.1967,-0.07905,-9.73762,-0.91028
7.1991,-0.07666,-9.73762,-0.90789
7.2001,-0.07186,-9.74241,-0.91268
7.2030,-0.06228,-9.74960,-0.91986
7.2048,-0.05989,-9.75678,-0.91986
7.2091,-0.05989,-9.76157,-0.91747
7.2091,-0.05989,-9.76637,-0.91507
7.2106,-0.06228,-9.77355,-0.91268
7.2136,-0.06228,-9.78313,-0.90789
7.2144,-0.05989,-9.79272,-0.90549
7.2174,-0.05989,-9.79511,-0.91507
7.2174,-0.05989,-9.79272,-0.92465
7.2211,-0.06707,-9.79272,-0.92945
7.2215,-0.07186,-9.79511,-0.93184
7.2237,-0.07666,-9.79032,-0.93424
7.2259,-0.07186,-9.78553,-0.93184
7.2281,-0.05749,-9.79032,-0.93184
7.2293,-0.05031,-9.79511,-0.93184
7.2317,-0.05749,-9.79272,-0.92705
7.2335,-0.06468,-9.79272,-0.92705
7.2355,-0.07186,-9.79990,-0.92705
7.2368,-0.06707,-9.80709,-0.92705
7.2398,-0.06228,-9.81667,-0.91986
7.2410,-0.06228,-9.82625,-0.91268
7.2429,-0.06707,-9.82865,-0.90789
7.2462,-0.07186,-9.82625,-0.90789
7.2475,-0.07186,-9.82865,-0.90310
7.2491,-0.07426,-9.83583,-0.89591
7.2511,-0.07666,-9.84302,-0.89351
7.2540,-0.07666,-9.84781,-0.89830
7.2585,-0.07905,-9.85260,-0.90070
7.2585,-0.08145,-9.85739,-0.90070
7.2596,-0.08624,-9.86219,-0.89830
7.2625,-0.08624,-9.86937,-0.89351
7.2628,-0.08145,-9.87177,-0.89591
7.2676,-0.07905,-9.86937,-0.89351
7.2677,-0.08145,-9.86698,-0.88633
7.2694,-0.08145,-9.86458,-0.87435
7.2707,-0.08384,-9.86698,-0.86716
7.2735,-0.08384,-9.86937,-0.86237
7.2753,-0.08145,-9.86698,-0.85758
7.2786,-0.08384,-9.86219,-0.85279
7.2787,-0.08863,-9.85739,-0.85519
7.2808,-0.09342,-9.85500,-0.85519
7.2831,-0.09342,-9.85260,-0.84800
7.2900,-0.09342,-9.85021,-0.83602
7.2901,-0.09342,-9.84542,-0.83842
7.2902,-0.09342,-9.84542,-0.84560
7.2913,-0.09582,-9.85260,-0.85279
7.2926,-0.09342,-9.85979,-0.85998
7.2944,-0.08624,-9.86458,-0.86477
7.2982,-0.08384,-9.85979,-0.87675
7.2982,-0.09103,-9.85500,-0.89351
7.3016,-0.09582,-9.84781,-0.90310
7.3025,-0.09582,-9.84542,-0.91028
7.3053,-0.09821,-9.83344,-0.92226
7.3064,-0.09821,-9.82865,-0.93184
7.3087,-0.09342,-9.82865,-0.94142
7.3106,-0.08863,-9.82625,-0.95340
7.3124,-0.08624,-9.81188,-0.96538
7.3143,-0.08624,-9.79511,-0.97017
7.3160,-0.08624,-9.78553,-0.96298
7.3179,-0.08624,-9.78313,-0.94861
7.3205,-0.08863,-9.78553,-0.94621
7.3244,-0.09342,-9.79032,-0.95580
7.3249,-0.09342,-9.78793,-0.95819
7.3265,-0.09342,-9.78313,-0.95100
7.3287,-0.09821,-9.78074,-0.94142
7.3304,-0.09821,-9.78313,-0.93903
7.3323,-0.09342,-9.78313,-0.93663
7.3342,-0.08863,-9.78553,-0.93424
7.3372,-0.08863,-9.79032,-0.93424
7.3393,-0.09103,-9.79511,-0.93184
7.3416,-0.09821,-9.79751,-0.92705
7.3429,-0.10540,-9.79990,-0.92705
7.3449,-0.10301,-9.80230,-0.92945
7.3472,-0.09582,-9.80469,-0.92705
7.3490,-0.08863,-9.80948,-0.92705
7.3509,-0.09103,-9.81428,-0.92705
7.3529,-0.09342,-9.81667,-0.92226
7.3550,-0.09103,-9.82146,-0.91747
7.3574,-0.09103,-9.82146,-0.91747
7.3585,-0.08145,-9.81188,-0.91986
7.3608,-0.07905,-9.81188,-0.91507
7.3633,-0.07666,-9.81907,-0.91507
7.3652,-0.07666,-9.82625,-0.91747
7.3672,-0.07905,-9.83583,-0.91986
7.3692,-0.08145,-9.84302,-0.92226
7.3719,-0.08624,-9.84063,-0.92705
7.3736,-0.08384,-9.83344,-0.93424
7.3773,-0.07905,-9.83344,-0.93903
7.3773,-0.07426,-9.83823,-0.94142
7.3788,-0.06468,-9.84302,-0.94382
7.3814,-0.06228,-9.84781,-0.93903
7.3830,-0.06468,-9.84781,-0.93184
7.3847,-0.06707,-9.84542,-0.93184
7.3872,-0.05989,-9.84063,-0.94142
7.3889,-0.05510,-9.83583,-0.94382
7.3906,-0.05510,-9.83104,-0.93903
7.3943,-0.05510,-9.83344,-0.94142
7.3951,-0.05031,-9.83344,-0.93903
7.3970,-0.05270,-9.83583,-0.93903
7.3982,-0.05989,-9.83823,-0.93903
7.4066,-0.06228,-9.83823,-0.94142
7.4066,-0.06228,-9.83823,-0.94621
7.4066,-0.05989,-9.83583,-0.95100
7.4091,-0.05989,-9.83344,-0.95580
7.4096,-0.06468,-9.83104,-0.95340
7.4127,-0.07186,-9.83104,-0.94861
7.4132,-0.06947,-9.83344,-0.94861
7.4189,-0.06707,-9.83583,-0.95100
7.4190,-0.06468,-9.83583,-0.95100
7.4190,-0.06468,-9.83583,-0.95100
7.4224,-0.06468,-9.83104,-0.94861
7.4233,-0.05989,-9.83583,-0.95580
7.4259,-0.06228,-9.83583,-0.96298
7.4269,-0.07186,-9.83104,-0.96298
7.4285,-0.07426,-9.82386,-0.96059
7.4314,-0.07186,-9.82865,-0.96538
7.4360,-0.06707,-9.83104,-0.97017
7.4371,-0.06468,-9.82625,-0.96777
7.4380,-0.07186,-9.81667,-0.97017
7.4388,-0.08145,-9.81428,-0.97496
7.4418,-0.08863,-9.81188,-0.97256
7.4441,-0.09342,-9.80948,-0.96538
7.4448,-0.10061,-9.80948,-0.96059
7.4466,-0.10061,-9.80948,-0.96538
7.4495,-0.09342,-9.80709,-0.97017
7.4507,-0.09103,-9.80230,-0.97017
7.4579,-0.09342,-9.80230,-0.97256
7.4583,-0.09342,-9.81188,-0.97256
7.4583,-0.09582,-9.81428,-0.97256
7.4584,-0.10061,-9.80230,-0.97256
7.4619,-0.10540,-9.79511,-0.97496
7.4629,-0.10780,-9.79751,-0.97736
7.4684,-0.11019,-9.79990,-0.97736
7.4685,-0.11259,-9.79751,-0.97736
7.4686,-0.11738,-9.79511,-0.97256
7.4809,-0.12696,-9.79272,-0.97017
7.4809,-0.13415,-9.79272,-0.96777
7.4811,-0.13175,-9.79751,-0.96538
7.4821,-0.12217,-9.80230,-0.96059
7.4822,-0.11019,-9.80469,-0.96059
7.4822,-0.10061,-9.80709,-0.95819
7.4826,-0.09582,-9.81188,-0.95340
7.4867,-0.09582,-9.80948,-0.94861
7.4867,-0.09582,-9.80469,-0.93424
7.4891,-0.09103,-9.80469,-0.92226
7.4917,-0.09103,-9.80948,-0.92226
7.4932,-0.08384,-9.81188,-0.92945
7.4961,-0.07666,-9.81188,-0.92945
7.4975,-0.06947,-9.81667,-0.92465
7.4989,-0.06947,-9.82146,-0.91986
7.5053,-0.07426,-9.82625,-0.92465
7.5061,-0.08145,-9.83104,-0.93184
7.5061,-0.08624,-9.83823,-0.92465
7.5111,-0.08145,-9.84302,-0.91268
7.5111,-0.07666,-9.84542,-0.90310
7.5111,-0.08145,-9.84781,-0.89591
7.5128,-0.08145,-9.85021,-0.89591
7.5166,-0.07666,-9.85260,-0.89830
7.5173,-0.08145,-9.86219,-0.88872
7.5184,-0.08863,-9.86458,-0.86716
7.5203,-0.08624,-9.85979,-0.85758
7.5218,-0.07426,-9.85500,-0.86477
7.5248,-0.05989,-9.85260,-0.86956
7.5261,-0.05510,-9.85260,-0.86716
7.5282,-0.05270,-9.85260,-0.86716
7.5295,-0.05510,-9.84302,-0.87195
7.5330,-0.05989,-9.83104,-0.87914
7.5387,-0.05749,-9.82386,-0.88154
7.5387,-0.05510,-9.82386,-0.88154
7.5387,-0.05749,-9.82625,-0.88633
7.5387,-0.06468,-9.82386,-0.89351
7.5407,-0.06947,-9.81907,-0.90310
7.5440,-0.07426,-9.81188,-0.91507
7.5468,-0.07666,-9.80709,-0.92945
7.5473,-0.07666,-9.80230,-0.93903
7.5491,-0.08145,-9.79990,-0.94382
7.5509,-0.08624,-9.79511,-0.95100
7.5531,-0.08384,-9.79272,-0.96538
7.5552,-0.07905,-9.79990,-0.97736
7.5577,-0.07666,-9.80230,-0.98215
7.5595,-0.07426,-9.79751,-0.98215
7.5610,-0.07905,-9.79032,-0.98454
7.5635,-0.08145,-9.79032,-0.98933
7.5645,-0.08384,-9.79990,-0.99173
7.5678,-0.08384,-9.80709,-0.99652
7.5687,-0.08624,-9.81188,-0.99412
7.5718,-0.08863,-9.81428,-0.99173
7.5734,-0.09582,-9.81428,-0.99412
7.5757,-0.10061,-9.81907,-0.99173
7.5770,-0.09821,-9.82386,-0.98933
7.5797,-0.09821,-9.83104,-0.98454
7.5805,-0.10061,-9.83583,-0.97736
7.5830,-0.09821,-9.83823,-0.97496
7.5853,-0.10061,-9.83583,-0.97256
7.5878,-0.10540,-9.83104,-0.96298
7.5883,-0.10540,-9.83104,-0.96059
7.5910,-0.10301,-9.83344,-0.96777
7.5971,-0.10061,-9.83344,-0.97256
7.5971,-0.10061,-9.83104,-0.97736
7.5971,-0.10780,-9.82865,-0.96777
7.5989,-0.11259,-9.82865,-0.94861
7.6010,-0.11977,-9.82625,-0.93903
7.6034,-0.11498,-9.81907,-0.93424
7.6054,-0.10540,-9.81428,-0.93424
7.6065,-0.10301,-9.81188,-0.93184
7.6083,-0.11019,-9.80709,-0.92945
7.6114,-0.11738,-9.80230,-0.92945
7.6131,-0.11738,-9.79511,-0.92945
7.6151,-0.11498,-9.79511,-0.93184
7.6181,-0.11019,-9.79511,-0.94621
7.6184,-0.10780,-9.79272,-0.95580
7.6206,-0.10061,-9.79032,-0.95340
7.6230,-0.09103,-9.79511,-0.95580
7.6248,-0.08624,-9.79751,-0.95819
7.6263,-0.08863,-9.79511,-0.96298
7.6287,-0.09342,-9.78553,-0.96777
7.6307,-0.10061,-9.77834,-0.96777
7.6327,-0.10061,-9.77595,-0.96059
7.6347,-0.09821,-9.77595,-0.96059
7.6374,-0.09342,-9.77834,-0.96538
7.6386,-0.09582,-9.77834,-0.96777
7.6542,-0.09821,-9.78074,-0.96777
7.6542,-0.10061,-9.77834,-0.96777
7.6542,-0.10540,-9.77834,-0.97017
7.6543,-0.10780,-9.78074,-0.97496
7.6543,-0.10540,-9.78793,-0.97975
7.6552,-0.09821,-9.79032,-0.97736
7.6552,-0.09821,-9.79032,-0.97496
7.6552,-0.10301,-9.79032,-0.98215
7.6579,-0.10061,-9.79511,-0.98694
7.6592,-0.09821,-9.79990,-0.98933
7.6611,-0.09582,-9.80469,-0.99173
7.6638,-0.09821,-9.80469,-0.98933
7.6651,-0.10061,-9.80469,-0.99173
7.6731,-0.09582,-9.80948,-0.98933
7.6732,-0.08863,-9.81667,-0.98454
7.6732,-0.09103,-9.82146,-0.97975
7.6803,-0.09582,-9.82625,-0.97496
7.6803,-0.10061,-9.82625,-0.97256
7.6803,-0.09582,-9.82865,-0.96777
7.6803,-0.09582,-9.83104,-0.96538
7.6815,-0.10061,-9.83104,-0.96777
7.6830,-0.11738,-9.82625,-0.97017
7.6849,-0.13415,-9.81667,-0.97256
7.6879,-0.10540,-9.82146,-0.96298
7.6889,-0.06228,-9.83823,-0.95100
7.6909,-0.04791,-9.84781,-0.94382
7.6931,-0.06228,-9.85021,-0.95100
7.6975,-0.08863,-9.85260,-0.95819
7.6975,-0.10301,-9.85979,-0.95819
7.6994,-0.10540,-9.85739,-0.95580
7.7015,-0.10301,-9.85500,-0.95580
7.7037,-0.10061,-9.85260,-0.96059
7.7055,-0.10301,-9.85021,-0.96777
7.7082,-0.11019,-9.84781,-0.97736
7.7084,-0.11738,-9.84781,-0.97975
7.7146,-0.12456,-9.84781,-0.98694
7.7147,-0.13415,-9.84781,-0.98933
7.7154,-0.14133,-9.84781,-0.98215
7.7165,-0.14852,-9.84542,-0.97736
7.7191,-0.15092,-9.84542,-0.97736
7.7211,-0.15331,-9.84781,-0.97975
7.7230,-0.14852,-9.85739,-0.97736
7.7252,-0.14133,-9.85979,-0.97736
7.7269,-0.14133,-9.85260,-0.98215
7.7290,-0.13894,-9.84781,-0.98454
7.7305,-0.13654,-9.84302,-0.98933
7.7325,-0.13654,-9.83823,-0.98933
7.7347,-0.13894,-9.83823,-0.99173
7.7375,-0.13415,-9.83823,-0.99652
7.7386,-0.12936,-9.84063,-0.99652
7.7401,-0.12456,-9.84302,-0.99412
7.7423,-0.12696,-9.84063,-0.98933
7.7455,-0.12456,-9.83583,-0.98933
7.7462,-0.11977,-9.83104,-0.98933
7.7486,-0.11019,-9.82625,-0.98215
7.7509,-0.10540,-9.82625,-0.97496
7.7541,-0.10061,-9.82386,-0.97256
7.7552,-0.10061,-9.82865,-0.97496
7.7562,-0.09582,-9.83583,-0.98454
7.7584,-0.09103,-9.84063,-0.98933
7.7611,-0.08145,-9.84542,-0.99173
7.7631,-0.07186,-9.85021,-0.99412
7.7646,-0.07186,-9.85260,-1.00131
7.7668,-0.07186,-9.85500,-1.01329
7.7683,-0.07666,-9.85979,-1.01808
7.7716,-0.06947,-9.86458,-1.01808
7.7723,-0.05989,-9.86937,-1.02287
7.7741,-0.05749,-9.87177,-1.03006
7.7775,-0.06947,-9.87416,-1.03485
7.7788,-0.07666,-9.87656,-1.04203
7.7804,-0.07426,-9.87416,-1.04922
7.7912,-0.07666,-9.86937,-1.05162
7.7926,-0.07426,-9.86219,-1.05401
7.7926,-0.07186,-9.85500,-1.05401
7.7926,-0.07426,-9.84781,-1.05162
7.7934,-0.07666,-9.84542,-1.05641
7.7944,-0.07905,-9.83823,-1.05880
7.7944,-0.07426,-9.82386,-1.05880
7.8009,-0.07186,-9.81188,-1.05401
7.8009,-0.08145,-9.79990,-1.04443
7.8036,-0.09342,-9.78793,-1.03964
7.8036,-0.10301,-9.78074,-1.04443
7.8055,-0.10301,-9.77595,-1.04682
7.8072,-0.10061,-9.77355,-1.04682
7.8085,-0.10061,-9.76876,-1.04682
7.8104,-0.10780,-9.76157,-1.05162
7.8139,-0.11019,-9.76397,-1.04682
7.8144,-0.11019,-9.77116,-1.04203
7.8180,-0.10540,-9.77834,-1.04203
7.8180,-0.10301,-9.78074,-1.04203
7.8189,-0.10061,-9.76876,-1.03964
7.8221,-0.10061,-9.76637,-1.03485
7.8230,-0.10540,-9.77355,-1.03485
7.8254,-0.11019,-9.78313,-1.03245
7.8266,-0.10540,-9.79032,-1.02287
7.8300,-0.09821,-9.79511,-1.01568
7.8317,-0.09821,-9.79990,-1.00850
7.8339,-0.10061,-9.79990,-1.00131
7.8350,-0.10301,-9.80230,-0.98933
7.8378,-0.10780,-9.80709,-0.97975
7.8388,-0.10540,-9.81188,-0.97256
7.8418,-0.09821,-9.81188,-0.96298
7.8434,-0.09582,-9.80709,-0.94861
7.8455,-0.10301,-9.81188,-0.93663
7.8464,-0.10540,-9.81667,-0.92705
7.8499,-0.10301,-9.81428,-0.91986
7.8508,-0.09582,-9.81188,-0.92226
7.8530,-0.09103,-9.81667,-0.91986
7.8543,-0.09103,-9.82146,-0.91028
7.8574,-0.09582,-9.82625,-0.89112
7.8584,-0.09582,-9.83104,-0.88154
7.8614,-0.09582,-9.83823,-0.88393
7.8625,-0.09582,-9.84781,-0.88633
7.8661,-0.09582,-9.85739,-0.89830
7.8676,-0.09821,-9.86698,-0.90549
7.8688,-0.09342,-9.87895,-0.90549
7.8703,-0.09342,-9.88614,-0.91028
