time,X_value,Y_value,Z_value
0.0035,-0.00587,0.02814,0.00695
0.0093,0.00251,0.03630,-0.00915
0.0093,0.00606,0.03372,-0.00960
0.0146,0.00967,0.03711,-0.01116
0.0173,0.00257,0.04403,-0.03057
0.0222,0.00271,0.04377,-0.03198
0.0251,-0.00781,0.03991,-0.04667
0.0293,-0.00756,0.03252,-0.05059
0.0329,0.00812,0.00737,-0.06162
0.0358,0.03083,0.01687,-0.06076
0.0401,0.04384,0.00964,-0.05285
0.0444,0.04005,0.01077,-0.04873
0.0512,0.05058,0.00001,-0.04586
0.0532,0.06813,-0.01542,-0.06210
0.0573,0.05947,-0.01651,-0.07247
0.0619,0.05912,-0.02233,-0.08871
0.0637,0.04933,-0.01863,-0.09424
0.0750,0.03481,-0.02682,-0.08425
0.0750,0.02766,-0.02785,-0.07094
0.0774,0.02402,-0.01224,-0.05543
0.0807,0.02874,-0.01576,-0.03520
0.0856,0.03345,-0.01925,-0.01874
0.0891,0.03577,-0.00846,-0.00597
0.0932,0.02141,-0.00607,-0.02061
0.0967,-0.00117,-0.01201,-0.04932
0.1015,-0.00448,0.00229,-0.05174
0.1055,0.00410,0.02119,-0.06258
0.1085,-0.00044,0.03637,-0.08292
0.1129,-0.00735,0.03953,-0.08180
0.1167,-0.01189,0.04264,-0.09029
0.1193,-0.01996,0.03741,-0.08212
0.1249,-0.03639,0.03577,-0.06105
0.1285,-0.03245,0.03058,-0.02948
0.1326,-0.02146,0.02067,0.00535
0.1367,-0.03325,0.00612,0.05549
0.1406,-0.01635,0.00356,0.09928
0.1442,0.00869,0.00345,0.13350
0.1494,0.02282,-0.00259,0.15447
0.1528,0.01300,-0.01450,0.16351
0.1572,0.02477,-0.03102,0.15965
0.1596,0.05549,-0.04857,0.14176
0.1632,0.06819,-0.05764,0.10987
0.1701,0.06415,-0.05712,0.07003
0.1735,0.04949,-0.04948,0.03641
0.1790,0.03504,-0.05378,-0.00524
0.1790,0.02424,-0.03905,-0.05610
0.1852,0.01477,-0.02208,-0.08051
0.1921,0.00545,-0.00883,-0.09534
0.1922,0.00330,-0.00047,-0.10071
0.1972,0.00236,0.01136,-0.09552
0.1992,-0.01762,0.03496,-0.08569
0.2046,-0.03266,0.04172,-0.08915
0.2085,-0.04289,0.04127,-0.08679
0.2115,-0.05781,0.04794,-0.07855
0.2168,-0.06548,0.04981,-0.06328
0.2216,-0.05773,0.04926,-0.05893
0.2254,-0.04524,0.04516,-0.05463
0.2280,-0.03287,0.04227,-0.05041
0.2326,-0.02900,0.03702,-0.05101
0.2371,-0.01925,0.02350,-0.04685
0.2394,-0.03095,0.01960,-0.04983
0.2446,-0.03900,0.01099,-0.04561
0.2491,-0.02799,0.01078,-0.03655
0.2516,-0.01483,0.00108,-0.01800
0.2555,-0.01242,-0.00260,0.01114
0.2599,-0.00527,0.00091,0.04970
0.2628,-0.01364,-0.01103,0.07859
0.2677,-0.02315,-0.00503,0.10506
0.2715,-0.03025,-0.00025,0.13268
0.2758,-0.03499,0.00333,0.15901
0.2803,-0.01715,0.00572,0.17227
0.2832,-0.02804,0.00334,0.15223
0.2874,-0.00316,-0.00256,0.12060
0.2916,0.04652,-0.02860,0.09638
0.2956,0.05421,-0.02711,0.04977
0.2996,0.04286,-0.01613,-0.00834
0.3041,0.01851,0.01492,-0.03411
0.3072,0.01586,0.00889,-0.06916
0.3105,0.01323,0.00171,-0.09103
0.3154,0.04510,-0.02087,-0.08071
0.3196,0.03036,-0.01239,-0.10026
0.3268,0.00983,-0.01230,-0.11261
0.3269,0.01441,-0.03242,-0.11662
0.3316,0.00593,-0.01794,-0.12185
0.3364,-0.02153,-0.00477,-0.11162
0.3400,-0.02740,-0.01309,-0.09674
0.3431,-0.03323,-0.01776,-0.08306
0.3479,-0.03313,-0.00815,-0.09687
0.3518,-0.01768,-0.00813,-0.09039
0.3571,-0.00709,-0.00099,-0.09946
0.3604,0.02010,-0.00221,-0.09770
0.3635,0.03289,-0.00462,-0.08296
0.3668,0.03474,-0.00819,-0.05524
0.3708,0.02715,-0.01648,-0.04316
0.3749,0.02673,-0.01044,-0.02404
0.3791,0.03228,0.00742,-0.01933
0.3832,0.02944,0.01089,-0.01345
0.3866,0.03262,0.02264,-0.00520
0.3906,0.01681,0.00700,0.00661
0.3950,-0.02741,-0.01330,0.00987
0.3996,-0.03083,-0.02271,0.00611
0.4027,-0.03188,-0.02254,0.00233
0.4064,-0.01744,0.02394,-0.01449
0.4119,0.01356,0.04984,-0.03953
0.4154,-0.02578,0.03512,-0.05503
0.4184,-0.05290,-0.00208,-0.08010
0.4237,-0.04651,-0.01167,-0.09204
0.4270,-0.02124,0.00732,-0.09327
0.4307,0.02650,0.00357,-0.08152
0.4341,0.05495,-0.01443,-0.07003
0.4415,0.04631,-0.00495,-0.06098
0.4416,0.01403,0.00798,-0.05346
0.4472,0.02713,0.00178,-0.05203
0.4503,0.04604,0.00154,-0.05440
0.4535,0.05892,0.00606,-0.04963
0.4602,0.07413,0.01646,-0.05210
0.4629,0.04527,0.01726,-0.04167
0.4666,0.02616,-0.00572,-0.03733
0.4709,0.02267,-0.00238,-0.03779
0.4757,0.01926,-0.00382,-0.02052
0.4787,0.02180,-0.01832,0.01684
0.4828,0.02194,0.00058,0.03144
0.4857,0.03159,-0.00561,0.03886
0.4896,0.03653,-0.01884,0.06185
0.4948,0.01766,-0.02482,0.06930
0.4992,-0.02251,-0.00581,0.05656
0.5018,-0.02909,-0.00118,0.05001
0.5113,-0.02614,-0.00966,0.04949
0.5114,-0.02681,0.00097,0.04441
0.5142,-0.03814,0.02102,0.05251
0.5183,-0.05538,0.01598,0.08208
0.5216,-0.05357,0.01575,0.10564
0.5253,-0.06015,0.01435,0.11960
0.5310,-0.05956,0.00943,0.13365
0.5334,-0.06268,0.02000,0.13584
0.5370,-0.08128,0.04356,0.12853
0.5409,-0.06888,0.04081,0.13932
0.5453,-0.02692,0.01907,0.13926
0.5506,-0.00673,0.00347,0.11912
0.5536,-0.00934,-0.00368,0.11824
0.5576,-0.00481,0.00706,0.12818
0.5611,0.01037,-0.00484,0.11194
0.5653,0.01478,-0.02970,0.09121
0.5702,0.02865,-0.04959,0.10160
0.5906,0.00549,-0.04436,0.08469
0.5907,0.00641,-0.04747,0.05496
0.5908,0.01331,-0.04104,0.03621
0.5909,-0.01314,-0.03228,0.02008
0.5910,0.00458,-0.04854,0.00998
0.6027,0.00434,-0.05635,0.01183
0.6027,-0.03151,-0.02846,0.00779
0.6027,-0.03972,0.00158,-0.00927
0.6047,-0.01093,-0.02326,-0.01189
0.6087,0.00097,-0.05265,-0.01575
0.6119,-0.00498,-0.06042,-0.02078
0.6179,-0.00018,-0.06099,-0.04234
0.6232,0.00334,-0.04612,-0.07565
0.6250,-0.00733,-0.01596,-0.13972
0.6279,0.05469,-0.02286,-0.14148
0.6325,0.10197,-0.05113,-0.16144
0.6365,0.03125,-0.00081,-0.18261
0.6414,0.01708,-0.01389,-0.20508
0.6445,-0.00045,-0.01976,-0.19074
0.6484,-0.00350,0.02783,-0.18634
0.6523,0.01608,0.07142,-0.19171
0.6564,0.03923,0.06239,-0.17452
0.6602,0.06344,0.03677,-0.16010
0.6638,0.02331,0.03154,-0.14354
0.6684,0.01559,-0.00456,-0.10363
0.6731,-0.00650,-0.01898,-0.05683
0.6780,-0.04398,0.02256,-0.04358
0.6799,0.04260,-0.03953,-0.01819
0.6853,0.23441,-0.28389,0.06720
0.7070,0.48926,-0.30416,0.12637
0.7071,0.13482,0.52378,0.28364
0.7074,-0.25861,0.66667,0.32481
0.7075,-0.12396,0.10039,-0.18118
0.7076,-0.18672,-0.08113,-0.33759
0.7181,-0.29324,-0.07230,-0.15537
0.7200,-0.15902,-0.03979,-0.18614
0.7200,-0.04012,-0.02541,-0.26918
0.7217,-0.04589,0.00668,-0.18756
0.7236,-0.06590,0.00762,-0.07331
0.7272,-0.03582,-0.03061,0.01525
0.7324,-0.01068,-0.04236,0.10334
0.7354,0.07735,-0.09794,0.15748
0.7429,0.09110,-0.01765,0.20291
0.7455,0.04674,0.10003,0.27791
0.7470,0.11090,0.04690,0.27879
0.7511,0.13193,0.01441,0.24408
0.7558,0.11606,-0.05578,0.18847
0.7590,0.12432,-0.12062,0.13580
0.7636,0.16594,-0.12909,0.08474
0.7672,0.19438,-0.13154,0.05078
0.7711,0.19549,-0.10902,0.01825
0.7766,0.18840,-0.09144,-0.01757
0.7809,0.13884,-0.07164,-0.03183
0.7833,0.11720,-0.04489,-0.04612
0.7870,0.13397,-0.05279,-0.04123
0.7913,0.16504,-0.07133,-0.01512
0.7966,0.14733,-0.04694,0.01673
0.7996,0.18345,-0.06906,0.03414
0.8031,0.19463,-0.07315,0.06226
0.8131,0.20600,-0.08548,0.09270
0.8133,0.21874,-0.10482,0.10992
0.8185,0.24113,-0.11446,0.12602
0.8198,0.20645,-0.08834,0.15176
0.8499,0.17705,-0.08497,0.14897
0.8499,0.16117,-0.10416,0.14402
0.8500,0.13716,-0.10654,0.14636
0.8501,0.10520,-0.10057,0.15589
0.8501,0.09981,-0.08038,0.16071
0.8502,0.12055,-0.02229,0.17539
0.8502,0.20428,0.05554,0.08678
0.8504,0.32203,0.02349,-0.01871
0.8550,0.29282,-0.04032,0.01471
0.8601,0.19732,-0.04300,0.06706
0.8631,0.12643,0.00428,0.08369
0.8682,0.07256,0.05835,0.03882
0.8707,0.02713,0.12627,-0.10265
0.8779,0.02357,0.24591,-0.28198
0.8794,0.01428,0.32883,-0.46524
0.8827,-0.15068,0.25415,-0.46860
0.8863,-0.42372,0.10755,-0.31928
0.8918,-0.58212,0.00126,-0.17425
0.8948,-0.60650,-0.05315,-0.10102
0.8999,-0.51327,-0.04538,-0.04646
0.9026,-0.33426,-0.04840,-0.01992
0.9063,-0.16860,-0.06328,0.02301
0.9106,0.01839,-0.10414,0.05498
0.9143,0.12682,-0.10661,0.12492
0.9198,0.19544,-0.09949,0.16971
0.9223,0.23051,-0.12801,0.16570
0.9268,0.23710,-0.12182,0.14167
0.9303,0.18326,-0.10259,0.09297
0.9399,0.09308,-0.10370,0.02451
0.9401,0.01329,-0.09531,-0.02804
0.9437,-0.02788,-0.05851,-0.08635
0.9477,-0.09491,-0.01847,-0.14069
0.9503,-0.11997,0.01408,-0.16502
0.9702,-0.14742,0.05347,-0.15479
0.9702,-0.20342,0.11151,-0.13047
0.9703,-0.19383,0.12392,-0.11355
0.9704,-0.19052,0.14217,-0.09430
0.9705,-0.20300,0.14955,-0.08478
0.9872,-0.20369,0.14024,-0.05981
0.9873,-0.18919,0.11438,-0.03856
0.9874,-0.15831,0.10063,-0.00552
0.9874,-0.14809,0.10125,0.04403
0.9913,-0.17489,0.08526,0.07673
0.9935,-0.16122,0.05159,0.11520
0.9974,-0.13002,0.04435,0.14637
1.0027,-0.13370,0.03719,0.14304
1.0060,-0.08024,0.00756,0.16251
1.0095,-0.05938,-0.02416,0.20466
1.0138,-0.09689,-0.04727,0.21110
1.0174,-0.10791,-0.01430,0.20595
1.0224,-0.05114,0.02316,0.17964
1.0262,-0.07806,-0.01924,0.17276
1.0299,-0.16422,-0.05416,0.14219
1.0335,-0.20597,-0.09354,0.10011
1.0374,-0.20595,-0.10886,0.02738
1.0421,-0.19649,-0.09554,-0.05064
1.0455,-0.16947,-0.05623,-0.10323
1.0497,-0.17370,-0.02918,-0.16992
1.0546,-0.18284,-0.00002,-0.23393
1.0589,-0.17789,0.01457,-0.27642
1.0645,-0.15879,-0.00072,-0.35102
1.0858,-0.10550,-0.02427,-0.40295
1.0860,-0.07529,0.00933,-0.38112
1.0861,-0.05843,0.04618,-0.32412
1.0862,-0.04418,0.05655,-0.26305
1.0864,-0.03373,0.06322,-0.22895
1.0865,-0.04841,0.07573,-0.21907
1.0897,-0.04878,0.08217,-0.19052
1.0936,-0.03494,0.06476,-0.15883
1.0990,-0.05466,0.06410,-0.12751
1.1068,-0.11481,0.06222,-0.07288
1.1069,-0.16518,0.05916,-0.02340
1.1109,-0.18569,0.04303,0.03035
1.1132,-0.22411,0.01277,0.06581
1.1172,-0.24359,-0.00065,0.09495
1.1231,-0.22750,-0.04483,0.09784
1.1255,-0.20934,-0.09699,0.07448
1.1300,-0.14865,-0.11070,0.03708
1.1330,-0.08976,-0.10769,0.01892
1.1385,-0.03729,-0.11301,0.00929
1.1404,0.00168,-0.11471,-0.00500
1.1450,0.01422,-0.12471,-0.01082
1.1505,0.03496,-0.08710,-0.00102
1.1527,0.06869,-0.00940,0.01711
1.1565,0.06063,0.04631,0.05902
1.1606,0.02290,0.05051,0.08775
1.1657,0.04261,0.02617,0.05445
1.1687,0.05969,0.00915,0.00475
1.1729,0.01348,0.02072,-0.15767
1.1765,-0.08239,0.04994,-0.36195
1.1806,-0.21600,0.06336,-0.49857
1.1845,-0.34078,0.06465,-0.54927
1.1956,-0.44968,0.04204,-0.54320
1.1959,-0.50719,-0.01732,-0.51640
1.1973,-0.43287,-0.06799,-0.44761
1.2207,-0.34166,-0.14207,-0.37863
1.2208,-0.14300,-0.16210,-0.28076
1.2210,0.06116,-0.11545,-0.12196
1.2211,0.16276,-0.19385,0.07862
1.2211,0.27455,-0.36056,0.32800
1.2276,0.40014,-0.50200,0.58188
1.2277,0.51931,-0.61238,0.73851
1.2285,0.61579,-0.66819,0.84019
1.2324,0.69458,-0.67703,0.93609
1.2357,0.78904,-0.67965,0.97759
1.2405,0.78259,-0.77832,0.91373
1.2458,0.65559,-0.93311,0.68679
1.2479,0.48008,-1.12820,0.32135
1.2523,0.36419,-1.30634,-0.19985
1.2601,0.25264,-1.40951,-0.63103
1.2653,0.13842,-1.37423,-0.86990
1.2653,0.00178,-1.47727,-1.05950
1.2680,-0.26767,-1.61775,-1.28131
1.2721,-0.41632,-1.70628,-1.46720
1.2760,-0.60227,-1.89901,-1.54804
1.2798,-0.80102,-2.29837,-1.73206
1.2842,-0.83196,-2.45357,-1.48016
1.2883,-0.50306,-2.40860,-1.18543
1.2929,-0.24164,-1.85415,-0.78751
1.2958,-0.14679,-1.26565,-0.38642
1.3000,-0.15890,-0.65154,-0.00954
1.3048,-0.25856,-0.26775,0.36520
1.3077,-0.26158,0.12879,0.68618
1.3116,-0.32259,0.29042,0.80012
1.3189,-0.41294,0.33109,0.78401
1.3236,-0.50009,0.30590,0.60035
1.3242,-0.49932,0.18266,0.41697
1.3279,-0.51695,0.22708,0.31648
1.3316,-0.44503,0.46163,0.20511
1.3446,-0.30633,0.59912,0.04802
1.3447,-0.17474,0.99248,0.22978
1.3482,-0.09491,1.31838,0.19595
1.3489,-0.19704,1.39867,0.10466
1.3515,-0.16964,1.45856,0.13079
1.3550,-0.00792,1.52204,0.25046
1.3604,0.19220,1.43478,0.44556
1.3628,0.17567,1.28072,0.43513
1.3670,0.06466,1.12456,0.38224
1.3733,0.07955,1.01771,0.35968
1.3751,0.20588,0.99476,0.32640
1.3789,0.17648,0.99343,0.29228
1.3828,0.14623,0.81523,0.44482
1.3876,0.35462,0.76297,0.63859
1.3906,0.50734,0.84366,0.53006
1.3951,0.60452,0.86697,0.56860
1.3990,0.74818,0.76000,0.64628
1.4025,0.94314,0.53008,0.68407
1.4089,1.00023,0.25989,0.65206
1.4110,0.89296,-0.03856,0.61850
1.4150,0.72074,-0.20379,0.52322
1.4193,0.56107,-0.28862,0.36975
1.4229,0.38635,-0.35182,0.18169
1.4278,0.18664,-0.42091,0.07049
1.4321,-0.02497,-0.42412,0.05160
1.4348,-0.22136,-0.44047,0.09391
1.4408,-0.41802,-0.43050,0.18998
1.4448,-0.53871,-0.45400,0.16423
1.4468,-0.61690,-0.46787,0.21545
1.4508,-0.62162,-0.43028,0.17940
1.4683,-0.55761,-0.38792,0.13537
1.4684,-0.42718,-0.36711,0.26880
1.4685,-0.30564,-0.32354,0.28999
1.4685,-0.18099,-0.29197,0.22765
1.4703,-0.15001,-0.37883,0.20387
1.4749,-0.15773,-0.44164,0.24255
1.4783,-0.14549,-0.32612,0.15672
1.4823,-0.14196,-0.15215,0.02531
1.4863,-0.17001,-0.12793,-0.05696
1.4898,-0.21645,-0.12527,-0.08535
1.4965,-0.21145,-0.13936,-0.03610
1.4987,0.01751,-0.11033,0.03964
1.5034,0.19162,0.07543,0.19230
1.5085,0.39267,0.24787,0.33935
1.5103,0.57063,0.25986,0.37654
1.5155,0.73403,0.23720,0.33279
1.5184,0.81586,0.25766,0.32522
1.5216,0.76223,0.32117,0.24723
1.5255,0.62695,0.37864,0.17062
1.5299,0.52833,0.47315,0.13742
1.5344,0.42198,0.60464,0.10912
1.5387,0.33059,0.69409,0.08683
1.5420,0.32008,0.83245,0.02008
1.5467,0.34485,0.96940,-0.14142
1.5514,0.31146,1.03557,-0.25390
1.5543,0.24519,1.03707,-0.03485
1.5580,0.19019,0.95244,0.13017
1.5645,0.20996,0.88348,0.13711
1.5665,0.26487,0.80383,0.11056
1.5752,0.23873,0.63215,-0.00102
1.5752,0.17584,0.41997,-0.10930
1.5778,0.03526,0.22479,-0.14338
1.5827,-0.10164,0.00946,-0.11086
1.5944,-0.15473,-0.14219,-0.10593
1.5944,-0.08943,-0.17645,-0.09641
1.5945,-0.03264,-0.18075,-0.09286
1.6061,0.00389,-0.27837,-0.02241
1.6061,0.13756,-0.36386,0.05067
1.6061,0.26778,-0.31521,0.17549
1.6090,0.31809,-0.27254,0.26487
1.6136,0.34265,-0.27889,0.33680
1.6172,0.40491,-0.28398,0.39959
1.6214,0.43775,-0.26028,0.41617
1.6256,0.41019,-0.20305,0.39611
1.6289,0.37246,-0.14946,0.32128
1.6330,0.32929,-0.09948,0.25390
1.6385,0.23510,-0.03521,0.13756
1.6414,0.20963,0.03734,0.06544
1.6459,0.21449,0.08704,0.00504
1.6504,0.20772,0.08401,-0.06036
1.6529,0.18106,0.06062,-0.10450
1.6570,0.18697,0.01810,-0.10575
1.6612,0.12741,-0.05072,-0.09426
1.6671,0.14117,-0.08602,-0.15267
1.6709,0.12397,-0.01604,-0.18021
1.6735,0.01091,0.06577,-0.24529
1.6770,-0.19098,0.14620,-0.32891
1.6812,-0.42344,0.23474,-0.46624
1.6852,-0.66758,0.28352,-0.68489
1.6903,-0.76596,0.32856,-0.73039
1.6944,-0.73047,0.36358,-0.55798
1.6970,-0.66757,0.40059,-0.39950
1.7036,-0.49055,0.49782,-0.22493
1.7069,-0.23319,0.56809,-0.04476
1.7096,-0.01586,0.67701,0.09970
1.7134,0.12147,0.80173,0.27198
1.7360,0.20319,0.83402,0.37569
1.7361,0.20128,0.80914,0.41040
1.7363,0.16159,0.88549,0.41092
1.7364,0.12473,0.91732,0.37387
1.7365,0.12855,0.94774,0.30537
1.7370,0.09780,0.99338,0.20205
1.7408,-0.00046,1.02080,0.06858
1.7470,-0.04464,1.01233,-0.05692
1.7494,-0.04457,1.06208,-0.12946
1.7523,-0.01605,1.10425,-0.17563
1.7560,-0.04030,1.10921,-0.19556
1.7609,-0.02872,1.18179,-0.14073
1.7646,0.00636,1.19676,-0.09117
1.7742,0.00174,1.26622,-0.02186
1.7746,-0.03870,1.23177,-0.00307
1.7766,-0.00530,1.19880,0.05724
1.7800,0.03139,1.04968,0.05515
1.7845,0.04621,0.83292,0.01028
1.7885,0.01447,0.73199,0.01811
1.7936,-0.03860,0.62836,0.09378
1.7964,-0.04263,0.41161,0.19414
1.8002,0.01284,0.19437,0.32397
1.8054,0.08336,0.05505,0.46775
1.8097,0.14632,-0.12099,0.54954
1.8119,0.17814,-0.25506,0.57810
1.8175,0.20271,-0.32971,0.56694
1.8199,0.23332,-0.38819,0.53175
1.8273,0.25799,-0.40568,0.46685
1.8307,0.23404,-0.34459,0.35055
1.8323,0.20680,-0.24479,0.19262
1.8533,0.15005,-0.11138,0.04434
1.8534,0.01417,0.00309,-0.07080
1.8536,-0.04833,0.05481,-0.10687
1.8537,-0.05703,0.03716,-0.14659
1.8538,-0.14913,0.10275,-0.19590
1.8570,-0.21349,0.17368,-0.23561
1.8601,-0.20272,0.19764,-0.25642
1.8650,-0.20532,0.26770,-0.18458
1.8679,-0.15465,0.26944,-0.10172
1.8715,-0.08195,0.18916,-0.11374
1.8753,-0.05626,0.18551,-0.19147
1.8794,-0.02844,0.18421,-0.22854
1.8889,-0.00672,0.15912,-0.20635
1.8904,0.00997,0.14726,-0.14188
1.8932,0.03853,0.10934,-0.08536
1.8959,0.07395,0.08833,-0.06637
1.8993,0.08894,0.06509,-0.07030
1.9041,0.07051,0.04918,-0.04567
1.9085,0.04389,0.03102,0.02384
1.9122,0.03761,0.00469,0.04289
1.9155,0.02421,-0.03804,0.00241
1.9193,0.00967,-0.08636,0.01216
1.9238,-0.00589,-0.09743,0.08018
1.9270,0.06317,-0.11788,0.12646
1.9312,0.12342,-0.14528,0.12728
1.9361,0.12976,-0.16294,0.09017
1.9396,0.09812,-0.13889,0.00452
1.9432,0.05612,-0.07350,-0.05686
1.9471,0.05259,-0.01816,-0.06556
1.9544,0.01815,0.04500,-0.05781
1.9571,-0.02545,0.09810,-0.04910
1.9598,-0.03673,0.12463,-0.06073
1.9634,-0.07181,0.13782,-0.08325
1.9832,-0.11993,0.12476,-0.07596
1.9833,-0.17862,0.11418,-0.02832
1.9834,-0.18839,0.11200,0.01186
1.9837,-0.16501,0.11815,0.03270
1.9868,-0.15991,0.14325,0.01897
1.9874,-0.15866,0.15269,0.00653
1.9911,-0.14690,0.14660,0.00127
1.9968,-0.11995,0.11443,0.00436
1.9988,-0.07070,0.06469,0.02039
2.0026,-0.05526,0.03793,0.01729
2.0068,-0.05062,0.01257,0.00814
2.0108,-0.02226,-0.03041,0.00258
2.0151,0.00469,-0.04808,0.01606
2.0251,0.02316,-0.06915,0.07114
2.0270,0.05574,-0.07460,0.14008
2.0278,0.05125,-0.06098,0.13850
2.0305,0.06231,-0.02844,0.14544
2.0346,0.07332,-0.02226,0.20137
2.0389,0.06403,-0.02918,0.20472
2.0426,0.05953,-0.01705,0.14262
2.0464,0.05277,-0.01925,0.08825
2.0501,0.05915,-0.03094,0.04979
2.0547,0.04281,-0.02946,0.02123
2.0591,0.03263,-0.01969,-0.00718
2.0624,0.01052,-0.02070,-0.04727
2.0671,-0.03525,-0.00271,-0.09545
2.0712,-0.07717,0.01632,-0.12899
2.0743,-0.07962,0.02446,-0.13871
2.0831,-0.06311,0.02660,-0.12104
2.0833,-0.07650,0.02871,-0.10594
2.1026,-0.08157,0.04979,-0.05300
2.1027,-0.10938,0.10281,0.01767
2.1028,-0.17526,0.17920,0.12621
2.1028,-0.22798,0.26215,0.29278
2.1029,-0.29967,0.34808,0.43034
2.1106,-0.28909,0.42870,0.58466
2.1107,-0.16000,0.46014,0.87349
2.1141,-0.05942,0.45590,1.12245
2.1183,0.09860,0.41153,1.18448
2.1242,0.26514,0.32376,1.11676
2.1262,0.38458,0.15134,1.01847
2.1296,0.55597,-0.07670,0.67428
2.1344,1.44578,-0.47550,-0.40019
2.1393,1.20221,-0.73962,-2.04769
2.1422,-0.58446,-0.66229,-2.48989
2.1459,-0.47603,-0.63107,-2.10899
2.1501,0.11171,-0.60504,-1.44044
2.1535,0.14325,-0.55553,-0.71726
2.1595,-0.08110,-0.51350,-0.20036
2.1618,-0.11130,-0.46455,0.19102
2.1665,-0.02845,-0.42768,0.50345
2.1695,0.00618,-0.40870,0.71169
2.1745,-0.01295,-0.36353,0.78441
2.1777,-0.01671,-0.28888,0.74973
2.1817,-0.02287,-0.20642,0.63193
2.1855,-0.04807,-0.11030,0.47658
2.1898,-0.07078,-0.03517,0.28347
2.1934,-0.05884,0.02626,0.10016
2.1980,-0.03043,0.11088,-0.07257
2.2017,-0.03430,0.17572,-0.22655
2.2114,-0.00255,0.21733,-0.33144
2.2118,0.02186,0.24662,-0.40534
2.2135,0.02356,0.24111,-0.43671
2.2374,0.03602,0.23318,-0.42101
2.2375,0.04006,0.20859,-0.36333
2.2375,0.02397,0.17704,-0.28748
2.2376,0.00807,0.14335,-0.21013
2.2377,0.00047,0.10753,-0.14068
2.2488,-0.04641,0.06368,-0.09338
2.2489,-0.06562,-0.00001,-0.04768
2.2490,0.05684,-0.01207,0.02624
2.2495,0.08309,-0.02639,0.07239
2.2536,-0.03560,-0.09163,0.08394
2.2574,0.11422,-0.09927,0.15747
2.2620,0.21179,-0.07593,0.19259
2.2648,0.08283,-0.05752,0.13372
2.2767,0.06791,-0.08675,0.09802
2.2768,0.12214,-0.09434,0.07340
2.2773,0.19983,-0.07099,0.05138
2.2806,0.14984,-0.06328,0.00801
2.2862,0.06471,-0.05211,-0.02693
2.2899,0.10378,-0.02917,-0.06169
2.2938,0.05343,-0.02783,-0.09396
2.2965,-0.07154,-0.04551,-0.09512
2.3004,-0.05911,-0.06662,-0.06064
2.3048,-0.05302,-0.05427,-0.07040
2.3099,0.70288,0.07088,0.10676
2.3123,-0.14517,0.02742,0.09440
2.3165,-0.61176,-0.07030,-0.11736
2.3210,0.15590,-0.15892,0.02405
2.3259,-0.20578,-0.20877,0.04931
2.3290,-0.22341,-0.19520,0.17805
2.3398,0.17147,-0.14368,0.27528
2.3401,0.16135,-0.08780,0.27338
2.3466,-0.13414,-0.04066,0.25646
2.3475,0.09989,-0.01637,0.33297
2.3491,0.54731,0.00538,0.31519
2.3674,0.26171,0.03524,0.10504
2.3676,0.08787,0.09925,-0.01700
2.3684,0.12472,0.12586,-0.11117
2.3684,0.20039,0.16166,-0.17544
2.3687,0.04838,0.11987,-0.20774
2.3754,-0.08248,0.04510,-0.22485
2.3769,-0.06501,0.04099,-0.18748
2.3838,-0.00012,0.04877,-0.09948
2.3883,0.06663,0.06006,-0.01575
2.3887,0.07935,0.05227,0.04373
2.3929,0.01476,0.03268,0.05761
2.3964,-0.00299,0.00495,0.05489
2.3999,-0.00636,-0.03560,0.07010
2.4047,-0.03225,-0.09482,0.07805
2.4087,-0.04618,-0.10601,0.09325
2.4117,-0.05415,-0.10877,0.12157
2.4156,-0.07034,-0.11861,0.13794
2.4201,-0.04968,-0.13426,0.13311
2.4241,-0.05060,-0.14978,0.10586
2.4280,-0.05391,-0.16158,0.08254
2.4320,-0.01926,-0.14952,0.06669
2.4362,-0.00281,-0.10428,0.05703
2.4397,0.00392,-0.07841,0.04043
2.4451,0.01415,-0.06106,0.03239
2.4489,0.00537,-0.05452,0.02096
2.4520,0.00263,-0.04803,-0.00218
2.4556,-0.01669,-0.01071,-0.02507
2.4644,-0.03340,0.03105,-0.04309
2.4656,-0.04636,0.05346,-0.05498
2.4816,-0.08528,0.07923,-0.08004
2.4817,-0.12151,0.08931,-0.11338
2.4818,-0.15616,0.09216,-0.13830
2.4819,-0.17750,0.08664,-0.16926
2.4835,-0.17007,0.08232,-0.16336
2.4886,-0.15911,0.05663,-0.14468
2.4912,-0.18856,0.04181,-0.12635
2.4955,-0.23092,0.01403,-0.09999
2.5011,-0.23500,-0.00996,-0.06203
2.5055,-0.21288,-0.02306,-0.01963
2.5074,-0.16717,-0.04794,0.02228
2.5109,-0.14805,-0.07023,0.04855
2.5151,-0.11365,-0.05668,0.07826
2.5187,-0.06410,-0.05866,0.10203
2.5227,-0.04115,-0.05705,0.11611
2.5268,-0.01249,-0.06494,0.12666
2.5322,0.02893,-0.05970,0.12764
2.5357,0.05219,-0.05448,0.12165
2.5396,0.05383,-0.08377,0.10965
2.5447,0.05084,-0.12943,0.09775
2.5471,0.11670,-0.05711,0.11350
2.5510,0.16417,0.02651,0.15298
2.5558,0.15304,0.02867,0.16247
2.5590,0.16235,0.02846,0.14353
2.5629,0.15022,0.03062,0.10691
2.5666,0.13818,0.05295,0.06463
2.5705,0.12867,0.07628,0.04639
2.5760,0.11798,0.08159,0.03058
2.5808,0.08719,0.08328,0.00421
2.5828,0.08155,0.07306,-0.01022
