time,X_value,Y_value,Z_value
0.5656,0.00042,-0.00055,0.00072
0.5668,-0.00278,-2E-05,0.00231
0.5688,-0.00118,0.00105,0.00178
0.5761,-0.00171,-2E-05,0.00072
0.5765,-0.00118,0.00105,0.00125
0.5766,-0.00331,0.00211,0.00178
0.577,-0.00224,0.00211,0.00178
0.5843,-0.00224,0.00052,0.00125
0.5844,-0.00118,-0.00108,0.00231
0.585,-0.00171,0.00052,0.00231
0.603,0.00042,0.00211,0.00125
0.6031,0.00148,-0.00055,0.00125
0.6033,-0.00278,-0.00055,0.00125
0.6034,-0.00278,-0.00108,0.00072
0.6035,-0.00384,0.00052,0.00231
0.6035,-0.00384,-0.00108,0.00178
0.6036,0.00042,-0.00055,0.00338
0.6037,-0.00118,-0.00108,0.00338
0.6038,-0.00065,-2E-05,0.00125
0.6038,-0.00278,0.00052,0.00125
0.605,-0.00331,-0.00055,0.00125
0.6068,-0.00331,-0.00108,0.00072
0.6095,0.00042,-0.00055,0.00125
0.6114,-0.00065,-0.00055,0.00125
0.613,0.00255,-0.00268,0.00285
0.6162,0.00148,-0.00055,0.00231
0.619,-0.00171,0.00105,-0.00035
0.6203,-0.00278,-2E-05,0.00231
0.6221,0.00095,-0.00108,0.00231
0.6288,-0.00118,-2E-05,0.00338
0.6289,-0.00118,-0.00055,0.00391
0.6292,0.00042,-0.00055,0.00231
0.6315,-0.00118,-0.00108,0.00178
0.6316,0.00042,0.00052,0.00072
0.6329,-0.00171,-0.00161,0.00285
0.6353,0.00042,-0.00215,0.00072
0.6367,0.00095,-0.00215,0.00018
0.6408,0.00042,-0.00481,-0.00035
0.6434,-0.00118,-0.00108,0.00125
0.6434,-0.00118,0.00052,0.00285
0.6445,-0.00118,0.00052,0.00125
0.6463,-0.00118,-0.00108,0.00231
0.6486,-0.00118,0.00105,0.00178
0.6502,-0.00437,0.00211,-0.00301
0.6543,-0.00278,-0.00428,0.00125
0.6547,-0.00011,-0.00055,-0.00035
0.6562,-0.00118,-0.00268,0.00231
0.6583,0.00042,0.00105,0.00285
0.6604,0.00202,-2E-05,0.00231
0.6618,-0.00118,-0.00215,0.00444
0.6647,-0.00011,0.00158,0.00018
0.6657,-0.00065,0.00478,0.00125
0.669,-0.00278,-0.00108,0.00231
0.6709,0.00095,-0.00268,-0.00088
0.6724,-0.00011,-0.00268,0.00125
0.6739,0.00095,0.00105,-0.00035
0.6761,-0.00171,-0.00055,-0.00088
0.6785,-0.00171,-0.00161,-0.00035
0.6821,-0.00224,-0.00108,-0.00035
0.6828,0.00148,-0.00108,0.00125
0.684,0.00042,-2E-05,0.00231
0.6871,0.00148,-0.00055,0.00072
0.6882,-0.00224,-2E-05,0.00018
0.6902,0.00042,-2E-05,0.00018
0.6919,-0.00065,0.00052,0.00125
0.6938,0.00042,0.00158,-0.00035
0.6959,-0.00011,-2E-05,0.00018
0.7023,-0.00011,-0.00108,0.00125
0.7024,-0.00011,-0.00161,0.00231
0.703,-0.00118,-0.00215,0.00018
0.7058,0.00095,0.00052,0.00018
0.7079,0.00042,0.00371,0.00125
0.7086,0.00415,-0.00055,-0.00035
0.7114,0.00042,0.00052,0.00018
0.7134,-0.00011,-0.00055,0.00285
0.7137,-0.00065,-0.00108,-0.00088
0.7183,0.00202,0.00105,0.00231
0.7184,-0.00011,0.00052,0.00125
0.73,0.00042,-2E-05,0.00018
0.7301,-0.00118,0.00105,-0.00088
0.7301,-0.00011,-0.00055,-0.00088
0.7301,-0.00118,0.00105,0.00018
0.7301,0.00202,0.00052,0.00178
0.7303,-0.00065,-0.00055,-0.00035
0.7318,-0.00065,-2E-05,0.00178
0.7341,-0.00224,0.00158,0.00018
0.7384,0.00308,0.00105,0.00231
0.7384,0.00042,0.00158,-0.00195
0.7413,0.00148,-0.00108,0.00125
0.7415,0.00202,-0.00375,0.00072
0.7442,0.00202,0.00052,-0.00035
0.7451,-0.00118,-0.00215,0.00285
0.7486,0.00148,-0.00268,-0.00035
0.7498,0.00202,0.00052,0.00072
0.7533,0.00042,-0.00215,0.00125
0.7535,0.00095,-0.00108,0.00125
0.7562,-0.00118,0.00105,0.00072
0.7576,0.00148,-0.00108,0.00178
0.7612,0.00202,-0.00108,0.00072
0.7612,0.00095,0.00052,0.00178
0.7632,-0.00224,-0.00268,0.00178
0.7653,-0.00224,-0.00055,0.00018
0.7671,0.00148,-0.00161,0.00125
0.7716,0.00095,-0.00108,-0.00141
0.7716,-0.00011,-0.00055,0.00231
0.7731,-0.00011,0.00105,0.00125
0.7766,-0.00065,0.00105,0.00018
0.7771,0.00042,-0.00055,-0.00141
0.7798,-0.00224,-0.00161,0.00018
0.7815,0.00095,0.00105,0.00018
0.7838,0.00148,0.00265,0.00018
0.7853,0.00095,0.00318,0.00072
0.7873,-0.00065,-0.00161,0.00072
0.7897,0.00148,0.00052,0.00018
0.7912,-0.00171,-0.00161,0.00231
0.793,0.00095,0.00052,0.00072
0.7964,-0.00011,0.00105,0.00072
0.7969,0.00415,-0.00108,0.00178
0.8001,-0.00011,-0.00215,-0.00195
0.8018,-0.00011,-2E-05,0.00125
0.8035,-0.00118,-0.00055,-0.00035
0.8052,-0.00065,-0.00108,-0.00088
0.8077,0.00148,-0.00108,0.00178
0.8098,0.00362,-0.00108,0.00072
0.8114,-0.00011,-0.00321,-0.00141
0.8131,0.00308,0.00052,0.00285
0.8165,0.00202,-2E-05,0.00072
0.8172,0.00148,-0.00375,0.00231
0.8199,0.00095,-2E-05,-0.00195
0.8212,0.00415,-0.00055,0.00125
0.8273,0.00255,-0.00321,0.00018
0.8276,0.00255,-2E-05,-0.00195
0.8299,-0.00011,0.00052,-0.00035
0.8299,0.00095,0.00052,0.00125
0.8316,-0.00065,-0.00108,0.00285
0.8328,-0.00118,-0.00161,0.00072
0.8468,0.00255,-0.00108,0.00072
0.8469,0.00308,-2E-05,0.00125
0.847,-0.00011,-0.00055,0.00072
0.847,0.00202,-0.00055,0.00178
0.8635,-0.00065,-0.00215,0.00072
0.8636,0.00095,-0.00108,0.00231
0.8636,0.00202,-0.00055,0.00072
0.8636,0.00148,-0.00161,0.00072
0.8636,0.00148,-0.00161,0.00125
0.8637,-0.00011,-0.00375,0.00072
0.8637,0.00042,-0.00268,-0.00141
0.8637,-0.00065,-0.00215,0.00018
0.8637,0.00148,0.00105,0.00178
0.8637,-0.00171,-0.00375,0.00072
0.8648,-0.00278,-0.00108,0.00018
0.8649,0.00148,-0.00108,0.00125
0.8668,0.00202,0.00105,-0.00035
0.8688,-0.00011,0.00052,-0.00248
0.8707,-0.00065,0.00318,0.00125
0.8724,-0.00384,-0.00321,0.00072
0.8749,-0.00118,-0.00108,0.00231
0.8763,-0.00011,0.00265,0.00125
0.88,0.00148,-2E-05,0.00072
0.8813,-0.00011,0.00158,0.00285
0.883,-0.00171,-0.00161,0.00125
0.8914,0.00095,-0.00055,0.00072
0.8915,-0.00224,-0.00108,0.00178
0.8915,0.00042,-2E-05,0.00178
0.8915,-0.00171,-0.00055,0.00018
0.8927,-0.00118,-0.00215,0.00125
0.8953,-0.00118,0.00052,0.00125
0.8965,-0.00224,-0.00161,0.00018
0.8995,-0.00011,-0.00161,0.00338
0.901,0.00202,-0.00215,0.00072
0.9025,-0.00278,0.00158,0.00231
0.9042,-0.00118,-0.00161,0.00018
0.9063,-0.00118,-0.00055,0.00178
0.9086,-0.00118,-0.00321,0.00231
0.9111,-0.00011,-0.00108,0.00125
0.9123,-0.00011,-2E-05,0.00178
0.9159,0.00042,-0.00055,0.00391
0.9161,0.00308,-0.00161,0.00072
0.9208,-0.00065,-0.00108,0.00125
0.9209,0.00362,-0.00161,0.00231
0.923,-0.00011,-0.00055,0.00018
0.9245,-0.00118,-0.00215,0.00231
0.9264,0.00042,-0.00268,0.00125
0.9294,0.00042,-0.00161,0.00338
0.931,0.00095,-0.00321,-0.00035
0.9323,0.00042,-0.00215,0.00285
0.9345,-0.00065,-0.00108,0.00125
0.9361,0.00148,-0.00215,0.00178
0.9399,-0.00065,-0.00321,0.00125
0.941,0.00095,-0.00108,0.00231
0.9431,0.00095,-0.00161,0.00125
0.9446,-0.00065,-0.00321,0.00231
0.9573,0.00042,-0.00161,0.00072
0.9576,-0.00224,-0.00161,0.00231
0.9606,-0.00331,-0.00215,0.00285
0.9607,-0.00011,-0.00161,0.00178
0.9607,0.00095,-0.00161,-0.00141
0.9609,0.00095,-0.00268,-0.00035
0.9609,-0.00171,-0.00215,0.00125
0.9624,0.00148,-0.00215,-0.00088
0.963,-0.00011,-0.00161,0.00125
0.9642,-0.00224,-2E-05,0.00125
0.9664,0.00095,-0.00268,0.00125
0.9825,-0.00011,-2E-05,0.00178
0.9826,-0.00065,-0.00215,0.00178
0.9828,-0.00118,-0.00215,0.00125
0.9828,-0.00011,-0.00108,0.00178
0.9829,-0.00224,-0.00108,-0.00088
0.9829,-0.00011,-0.00055,-0.00035
0.9829,0.00042,-0.00215,0.00338
0.983,0.00095,-2E-05,0.00178
0.9838,0.00042,-0.00161,0.00072
0.9863,0.00148,-2E-05,-0.00088
0.9925,-0.00011,0.00105,0.00072
0.9926,0.00148,-0.00161,0.00072
0.9926,-0.00065,-2E-05,0.00178
0.9954,-0.00171,0.00105,-0.00035
0.9956,-0.00065,-2E-05,0.00018
0.9989,0.00042,-2E-05,-0.00088
0.9999,-0.00171,-2E-05,0.00072
1.0036,-0.00118,0.00105,-0.00088
1.0039,0.00148,0.00105,-0.00035
1.0056,-0.00011,0.00052,-0.00088
1.0082,-0.00118,-2E-05,-0.00248
1.0101,0.00095,-0.00055,-0.00088
1.0115,0.00042,0.00211,-0.00248
1.0148,0.00042,0.00052,-0.00035
1.0153,-0.00224,0.00052,0.00018
1.0193,-0.00065,-2E-05,-0.00195
1.0221,-0.00171,-0.00055,0.00018
1.0251,-0.00118,0.00105,-0.00035
1.0252,-0.00011,0.00052,-0.00141
1.0269,0.00042,-0.00055,0.00018
1.0282,0.00255,0.00265,0.00072
1.0302,0.00042,0.00158,-0.00195
1.0314,-0.00065,0.00211,0.00018
1.0341,-0.00278,-0.00161,0.00178
1.0353,-0.00011,-2E-05,-0.00035
1.0381,0.00255,0.00052,0.00072
1.0403,0.00095,-2E-05,-0.00088
1.0419,-0.00118,-0.00055,-0.00195
1.0437,-0.00118,0.00211,-0.00195
1.0455,0.00415,0.00105,-0.00141
1.0482,0.00095,-2E-05,-0.00035
1.0502,-0.00011,-0.00108,-0.00088
1.0513,-0.00278,-0.00215,-0.00035
1.0536,0.00148,0.00211,-0.00195
1.0553,0.00202,-2E-05,-0.00408
1.0582,0.00308,0.00105,-0.00141
1.0601,0.00255,-0.00055,-0.00195
1.0616,-0.00384,0.00211,-0.00248
1.0634,0.00042,-0.00055,0.00178
1.0665,-0.00065,0.00052,-0.00035
1.0673,-0.00224,0.00105,-0.00408
1.0703,-0.00224,0.00158,-0.00301
1.0713,-0.00118,0.00052,-0.00195
1.0734,-0.00065,0.00211,-0.00088
1.0796,0.00042,0.00052,-0.00088
1.0797,-0.00118,-2E-05,-0.00248
1.0798,-0.00011,0.00424,-0.00141
1.083,0.00042,0.00158,-0.00408
1.0847,-0.00278,-2E-05,-0.00301
1.102,-0.00118,0.00211,-0.00088
1.102,0.00095,0.00211,-0.00141
1.1021,-0.00065,0.00105,-0.00248
1.1021,-0.00011,0.00265,-0.00088
1.1022,-0.00011,-2E-05,-0.00088
1.1023,-0.00065,0.00052,-0.00195
1.1024,-0.00118,0.00211,-0.00248
1.1024,-0.00118,-2E-05,-0.00088
1.1107,-0.00065,0.00052,-0.00301
1.1107,-0.00011,0.00424,-0.00195
1.1107,-0.00278,0.00211,-0.00301
1.1108,-0.00011,0.00318,-0.00195
1.1108,0.00042,0.00265,-0.00195
1.1118,0.00095,0.00478,-0.00195
1.1143,-0.00011,0.00211,0.00018
1.1154,0.00042,0.00052,-0.00088
1.1188,0.00095,0.00105,-0.00408
1.1192,-0.00224,0.00105,-0.00088
1.121,0.00255,0.00211,-0.00035
1.1227,0.00148,0.00424,-0.00248
1.1258,-0.00384,0.00478,-0.00141
1.1267,-0.00278,-0.00055,-0.00461
1.1299,-0.00065,0.00371,-0.00088
1.1309,-0.00065,-2E-05,-0.00195
1.1357,-0.00171,0.00318,0.00125
1.1358,0.00255,0.00211,-0.00141
1.1405,-0.00011,0.00211,0.00072
1.1446,-0.00011,0.00052,-0.00301
1.1452,0.00255,0.00211,-0.00035
1.1452,0.00148,-2E-05,0.00125
1.1452,-0.00011,-0.00055,-0.00195
1.1466,-0.00011,0.00158,-0.00195
1.149,0.00202,0.00265,0.00018
1.1531,0.00042,0.00265,-0.00248
1.1531,0.00148,0.00052,-0.00355
1.1545,-0.00118,0.00211,-0.00035
1.1573,-0.00065,0.00052,0.00178
1.1593,-0.00011,0.00158,-0.00035
1.1609,0.00148,-2E-05,-0.00141
1.1625,0.00202,-2E-05,-0.00141
1.166,0.00042,-0.00055,-0.00195
1.1671,0.00308,0.00052,-0.00141
1.1688,0.00202,0.00371,0.00018
1.1707,0.00148,0.00158,0.00072
1.173,0.00148,0.00158,-0.00248
1.1744,0.00148,0.00052,-0.00195
1.1768,0.00148,0.00211,0.00018
1.1787,-0.00171,-0.00055,-0.00195
1.1807,0.00148,0.00158,-0.00088
1.1825,0.00148,0.00158,0.00018
1.1851,-0.00171,-0.00055,-0.00035
1.1864,0.00148,-0.00161,0.00072
1.1904,-0.00065,0.00105,-0.00035
1.1913,-0.00224,-2E-05,-0.00088
1.193,0.00042,-0.00055,0.00018
1.195,-0.00065,-0.00215,0.00018
1.1967,0.00148,-0.00108,0.00018
1.1989,-0.00065,-2E-05,-0.00195
1.2046,-0.00118,0.00052,0.00072
1.2047,0.00148,0.00052,-0.00088
1.2047,-0.00011,0.00265,0.00072
1.2066,-0.00065,0.00052,0.00178
1.2086,-0.00011,0.00052,0.00018
1.2105,-0.00011,0.00105,-0.00141
1.2131,-0.00011,-0.00055,0.00072
1.2143,-0.00171,0.00105,-0.00088
1.2168,-0.00011,-0.00055,0.00125
1.2372,-0.00171,0.00211,-0.00088
1.2373,-0.00171,0.00371,-0.00088
1.2374,0.00202,0.00211,-0.00088
1.238,-0.00065,0.00265,-0.00141
1.2381,0.00042,0.00318,0.00072
1.2381,0.00148,0.00265,0.00018
1.2382,-0.00224,0.00052,-0.00248
1.2382,0.00042,-0.00055,-0.00195
1.2382,-0.00065,0.00211,0.00072
1.2382,-0.00065,-2E-05,-0.00088
1.2405,0.00148,0.00105,-0.00035
1.241,-0.00384,-0.00055,-0.00141
1.2425,0.00095,-0.00108,-0.00088
1.2451,-0.00278,-0.00161,0.00018
1.2461,-0.00118,-0.00055,0.00018
1.2532,0.00095,-0.00215,-0.00141
1.2533,-0.00011,0.00158,-0.00088
1.2533,0.00042,0.00211,-0.00035
1.2541,0.00255,-0.00161,-0.00141
1.2565,-0.00011,0.00105,-0.00035
1.2584,-0.00171,-2E-05,-0.00195
1.2619,0.00202,0.00211,0.00018
1.2622,0.00042,-0.00108,-0.00088
1.2642,0.00202,-2E-05,0.00072
1.2659,-0.00171,-0.00108,0.00072
1.2698,0.00202,-0.00161,0.00072
1.2732,0.00042,0.00211,-0.00248
1.2733,0.00042,0.00158,0.00072
1.2755,0.00095,-0.00215,0.00072
1.2764,0.00148,-0.00108,0.00125
1.2779,-0.00171,0.00371,-0.00088
1.2816,-0.00171,0.00105,0.00072
1.2817,-0.00118,-2E-05,-0.00035
1.2842,0.00042,0.00211,0.00072
1.286,0.00095,0.00211,0.00072
1.2879,-0.00065,0.00158,0.00018
1.2904,-0.00171,-2E-05,-0.00088
1.292,-0.00065,-0.00161,-0.00301
1.2937,-0.00065,-2E-05,0.00231
