time,ax,ay,az,atotal
2021-03-04 17:30:36.2220,0.19,-0.15,0.15,0.28
2021-03-04 17:30:36.2310,0.15,-0.21,0.11,0.28
2021-03-04 17:30:36.2420,0.09,-0.23,0.09,0.26
2021-03-04 17:30:36.2510,0.05,-0.24,0.05,0.25
2021-03-04 17:30:36.2620,0.0,-0.23,-0.03,0.23
2021-03-04 17:30:36.2810,-0.04,-0.17,-0.06,0.18
2021-03-04 17:30:36.2820,-0.06,-0.1,-0.07,0.13
2021-03-04 17:30:36.2910,-0.05,0.0,-0.07,0.08
2021-03-04 17:30:36.3010,-0.04,0.06,-0.07,0.1
2021-03-04 17:30:36.3110,-0.02,0.06,-0.08,0.1
2021-03-04 17:30:36.3210,0.0,0.01,-0.07,0.07
2021-03-04 17:30:36.3310,0.04,-0.03,0.0,0.05
2021-03-04 17:30:36.3410,0.05,-0.05,0.09,0.11
2021-03-04 17:30:36.3510,0.03,-0.05,0.17,0.17
2021-03-04 17:30:36.3620,-0.03,-0.02,0.24,0.24
2021-03-04 17:30:36.3820,-0.09,0.0,0.31,0.32
2021-03-04 17:30:36.3830,-0.14,0.01,0.34,0.36
2021-03-04 17:30:36.3900,-0.2,-0.01,0.34,0.39
2021-03-04 17:30:36.4000,-0.23,-0.03,0.29,0.37
2021-03-04 17:30:36.4100,-0.23,-0.06,0.21,0.31
2021-03-04 17:30:36.4200,-0.19,-0.11,0.1,0.24
2021-03-04 17:30:36.4300,-0.14,-0.13,-0.02,0.19
2021-03-04 17:30:36.4400,-0.08,-0.11,-0.09,0.16
2021-03-04 17:30:36.4500,-0.03,-0.11,-0.14,0.18
2021-03-04 17:30:36.4610,0.04,-0.08,-0.16,0.18
2021-03-04 17:30:36.4800,0.07,-0.07,-0.12,0.15
2021-03-04 17:30:36.4820,0.09,-0.09,-0.03,0.13
2021-03-04 17:30:36.4890,0.09,-0.09,0.08,0.15
2021-03-04 17:30:36.4990,0.05,-0.07,0.18,0.19
2021-03-04 17:30:36.5090,0.01,-0.07,0.26,0.26
2021-03-04 17:30:36.5200,-0.01,-0.08,0.33,0.33
2021-03-04 17:30:36.5300,-0.03,-0.06,0.37,0.37
2021-03-04 17:30:36.5390,-0.03,-0.05,0.37,0.37
2021-03-04 17:30:36.5490,-0.03,-0.05,0.37,0.37
2021-03-04 17:30:36.5610,-0.04,-0.06,0.32,0.32
2021-03-04 17:30:36.5800,-0.05,-0.05,0.27,0.27
2021-03-04 17:30:36.5830,-0.06,-0.06,0.21,0.22
2021-03-04 17:30:36.5890,-0.06,-0.08,0.16,0.18
2021-03-04 17:30:36.5990,-0.07,-0.12,0.1,0.17
2021-03-04 17:30:36.6090,-0.08,-0.15,0.06,0.18
2021-03-04 17:30:36.6190,-0.07,-0.18,0.04,0.19
2021-03-04 17:30:36.6290,-0.07,-0.2,0.03,0.21
2021-03-04 17:30:36.6390,-0.08,-0.2,0.03,0.21
2021-03-04 17:30:36.6490,-0.09,-0.19,0.07,0.22
2021-03-04 17:30:36.6600,-0.11,-0.18,0.11,0.23
2021-03-04 17:30:36.6800,-0.11,-0.17,0.13,0.24
2021-03-04 17:30:36.6810,-0.1,-0.14,0.16,0.23
2021-03-04 17:30:36.6880,-0.1,-0.12,0.17,0.23
2021-03-04 17:30:36.6980,-0.07,-0.1,0.18,0.21
2021-03-04 17:30:36.7090,-0.05,-0.09,0.16,0.19
2021-03-04 17:30:36.7180,-0.03,-0.11,0.15,0.18
2021-03-04 17:30:36.7280,0.0,-0.15,0.14,0.2
2021-03-04 17:30:36.7380,0.02,-0.21,0.18,0.27
2021-03-04 17:30:36.7480,0.02,-0.26,0.22,0.34
2021-03-04 17:30:36.7590,0.01,-0.25,0.24,0.34
2021-03-04 17:30:36.7790,-0.01,-0.23,0.27,0.35
2021-03-04 17:30:36.7810,-0.04,-0.24,0.25,0.34
2021-03-04 17:30:36.7870,-0.05,-0.29,0.19,0.35
2021-03-04 17:30:36.7970,-0.05,-0.31,0.19,0.36
2021-03-04 17:30:36.8080,-0.04,-0.3,0.19,0.35
2021-03-04 17:30:36.8180,-0.03,-0.31,0.16,0.35
2021-03-04 17:30:36.8270,-0.03,-0.33,0.13,0.35
2021-03-04 17:30:36.8370,-0.03,-0.36,0.09,0.37
2021-03-04 17:30:36.8480,-0.02,-0.37,0.06,0.37
2021-03-04 17:30:36.8580,-0.03,-0.34,0.06,0.34
2021-03-04 17:30:36.8790,-0.03,-0.29,0.06,0.29
2021-03-04 17:30:36.8800,-0.06,-0.25,0.1,0.27
2021-03-04 17:30:36.8870,-0.11,-0.23,0.15,0.29
2021-03-04 17:30:36.8970,-0.15,-0.23,0.16,0.31
2021-03-04 17:30:36.9070,-0.16,-0.23,0.18,0.33
2021-03-04 17:30:36.9170,-0.15,-0.23,0.18,0.32
2021-03-04 17:30:36.9270,-0.12,-0.2,0.15,0.27
2021-03-04 17:30:36.9370,-0.08,-0.16,0.13,0.22
2021-03-04 17:30:36.9480,-0.04,-0.12,0.12,0.17
2021-03-04 17:30:36.9570,-0.02,-0.11,0.13,0.17
2021-03-04 17:30:36.9770,-0.04,-0.11,0.2,0.23
2021-03-04 17:30:36.9790,-0.08,-0.07,0.3,0.31
2021-03-04 17:30:36.9860,-0.13,-0.03,0.42,0.44
2021-03-04 17:30:36.9970,-0.17,0.05,0.57,0.59
2021-03-04 17:30:37.0070,-0.22,0.19,0.66,0.72
2021-03-04 17:30:37.0160,-0.31,0.4,0.71,0.87
2021-03-04 17:30:37.0260,-0.46,0.57,0.67,0.99
2021-03-04 17:30:37.0360,-0.68,0.62,0.57,1.08
2021-03-04 17:30:37.0470,-0.97,0.54,0.41,1.18
2021-03-04 17:30:37.0570,-1.22,0.37,0.22,1.29
2021-03-04 17:30:37.0780,-1.46,0.17,0.04,1.47
2021-03-04 17:30:37.0800,-1.63,-0.06,-0.23,1.64
2021-03-04 17:30:37.0860,-1.67,-0.21,-0.45,1.74
2021-03-04 17:30:37.0950,-1.53,-0.22,-0.64,1.67
2021-03-04 17:30:37.1060,-1.13,-0.11,-0.67,1.31
2021-03-04 17:30:37.1160,-0.57,0.01,-0.52,0.77
2021-03-04 17:30:37.1260,-0.04,0.11,-0.34,0.35
2021-03-04 17:30:37.1360,0.42,0.2,-0.1,0.47
2021-03-04 17:30:37.1460,0.8,0.26,0.14,0.85
2021-03-04 17:30:37.1550,1.07,0.25,0.36,1.15
2021-03-04 17:30:37.1740,1.17,0.21,0.59,1.32
2021-03-04 17:30:37.1770,1.06,0.14,0.79,1.32
2021-03-04 17:30:37.1850,0.71,0.11,0.96,1.19
2021-03-04 17:30:37.1950,0.24,0.11,1.02,1.05
2021-03-04 17:30:37.2050,-0.24,0.13,1.08,1.11
2021-03-04 17:30:37.2150,-0.69,0.15,1.12,1.32
2021-03-04 17:30:37.2250,-1.07,0.2,1.08,1.53
2021-03-04 17:30:37.2360,-1.36,0.2,1.02,1.71
2021-03-04 17:30:37.2460,-1.59,0.16,0.93,1.84
2021-03-04 17:30:37.2550,-1.74,0.0,0.79,1.91
2021-03-04 17:30:37.2730,-1.79,-0.29,0.62,1.91
2021-03-04 17:30:37.2750,-1.77,-0.59,0.45,1.91
2021-03-04 17:30:37.2840,-1.7,-0.81,0.25,1.89
2021-03-04 17:30:37.2940,-1.64,-0.98,0.1,1.91
2021-03-04 17:30:37.3040,-1.61,-1.06,-0.03,1.92
2021-03-04 17:30:37.3140,-1.6,-1.07,-0.15,1.93
2021-03-04 17:30:37.3240,-1.58,-1.04,-0.19,1.9
2021-03-04 17:30:37.3340,-1.6,-0.96,-0.21,1.87
2021-03-04 17:30:37.3440,-1.58,-0.83,-0.21,1.79
2021-03-04 17:30:37.3550,-1.49,-0.69,-0.05,1.64
2021-03-04 17:30:37.3760,-1.34,-0.53,0.24,1.46
2021-03-04 17:30:37.3780,-1.21,-0.35,0.59,1.39
2021-03-04 17:30:37.3830,-1.11,-0.17,0.94,1.46
2021-03-04 17:30:37.3930,-1.07,-0.01,1.24,1.63
2021-03-04 17:30:37.4040,-1.1,0.04,1.26,1.67
2021-03-04 17:30:37.4140,-1.26,0.01,1.67,2.09
2021-03-04 17:30:37.4240,-1.44,0.07,1.75,2.26
2021-03-04 17:30:37.4330,-1.73,-0.01,1.52,2.3
2021-03-04 17:30:37.4450,-1.95,0.03,1.48,2.44
2021-03-04 17:30:37.4540,-2.06,0.17,1.39,2.49
2021-03-04 17:30:37.4740,-2.09,0.43,1.32,2.5
2021-03-04 17:30:37.4770,-2.13,0.8,1.26,2.6
2021-03-04 17:30:37.4830,-2.19,1.29,1.15,2.78
2021-03-04 17:30:37.4950,-2.24,1.85,1.14,3.12
2021-03-04 17:30:37.5030,-2.25,2.35,1.14,3.44
2021-03-04 17:30:37.5130,-2.17,2.64,0.95,3.54
2021-03-04 17:30:37.5230,-2.0,2.55,0.96,3.37
2021-03-04 17:30:37.5330,-1.68,2.34,1.03,3.05
2021-03-04 17:30:37.5430,-1.33,1.99,0.96,2.57
2021-03-04 17:30:37.5540,-0.98,1.73,0.89,2.17
2021-03-04 17:30:37.5740,-0.6,1.57,0.81,1.86
2021-03-04 17:30:37.5770,-0.17,1.5,0.71,1.66
2021-03-04 17:30:37.5820,0.27,1.45,0.61,1.59
2021-03-04 17:30:37.5940,0.69,1.24,0.54,1.51
2021-03-04 17:30:37.6020,1.04,0.79,0.53,1.4
2021-03-04 17:30:37.6120,1.21,0.09,0.51,1.31
2021-03-04 17:30:37.6220,1.16,-0.66,0.37,1.38
2021-03-04 17:30:37.6320,1.03,-1.29,0.1,1.65
2021-03-04 17:30:37.6420,0.88,-1.84,-0.26,2.05
2021-03-04 17:30:37.6530,0.79,-2.31,-0.7,2.53
2021-03-04 17:30:37.6740,0.77,-2.68,-1.12,3.0
2021-03-04 17:30:37.6760,0.82,-2.88,-1.51,3.35
2021-03-04 17:30:37.6820,0.91,-2.86,-1.85,3.52
2021-03-04 17:30:37.6920,0.98,-2.58,-2.08,3.45
2021-03-04 17:30:37.7020,1.02,-2.01,-2.15,3.11
2021-03-04 17:30:37.7120,1.11,-1.28,-2.13,2.72
2021-03-04 17:30:37.7220,1.2,-0.53,-1.86,2.27
2021-03-04 17:30:37.7320,1.25,0.13,-1.3,1.8
2021-03-04 17:30:37.7420,1.29,0.72,-0.72,1.64
2021-03-04 17:30:37.7520,1.31,1.29,-0.08,1.84
2021-03-04 17:30:37.7720,1.32,1.6,0.64,2.17
2021-03-04 17:30:37.7740,1.27,1.57,1.38,2.44
2021-03-04 17:30:37.7810,1.16,1.17,2.04,2.62
2021-03-04 17:30:37.7910,1.02,0.54,2.48,2.73
2021-03-04 17:30:37.8010,0.82,0.0,2.56,2.68
2021-03-04 17:30:37.8110,0.57,-0.38,2.18,2.28
2021-03-04 17:30:37.8210,0.33,-0.77,1.57,1.77
2021-03-04 17:30:37.8310,0.12,-1.12,0.88,1.42
2021-03-04 17:30:37.8410,-0.07,-1.45,0.28,1.47
2021-03-04 17:30:37.8510,-0.28,-1.74,-0.31,1.78
2021-03-04 17:30:37.8690,-0.55,-1.92,-0.88,2.18
2021-03-04 17:30:37.8720,-0.78,-2.02,-1.35,2.55
2021-03-04 17:30:37.8800,-0.96,-2.06,-1.63,2.79
2021-03-04 17:30:37.8910,-1.09,-2.09,-1.81,2.97
2021-03-04 17:30:37.9010,-1.14,-2.05,-1.89,3.01
2021-03-04 17:30:37.9110,-1.07,-1.91,-1.8,2.83
2021-03-04 17:30:37.9200,-0.86,-1.69,-1.39,2.35
2021-03-04 17:30:37.9300,-0.62,-1.5,-0.79,1.8
2021-03-04 17:30:37.9410,-0.46,-1.33,-0.21,1.42
2021-03-04 17:30:37.9500,-0.38,-1.2,0.39,1.31
2021-03-04 17:30:37.9680,-0.35,-1.1,0.95,1.49
2021-03-04 17:30:37.9700,-0.34,-1.02,1.42,1.78
2021-03-04 17:30:37.9800,-0.27,-1.01,1.79,2.07
2021-03-04 17:30:37.9900,-0.17,-1.02,1.98,2.23
2021-03-04 17:30:38.0000,-0.04,-1.02,1.91,2.16
2021-03-04 17:30:38.0100,0.09,-0.97,1.61,1.88
2021-03-04 17:30:38.0200,0.22,-0.91,1.25,1.56
2021-03-04 17:30:38.0300,0.35,-0.79,0.9,1.24
2021-03-04 17:30:38.0400,0.44,-0.55,0.63,0.94
2021-03-04 17:30:38.0500,0.52,-0.26,0.48,0.75
2021-03-04 17:30:38.0680,0.61,0.09,0.49,0.78
2021-03-04 17:30:38.0700,0.67,0.43,0.65,1.02
2021-03-04 17:30:38.0790,0.69,0.77,0.93,1.39
2021-03-04 17:30:38.0890,0.62,1.07,1.33,1.81
2021-03-04 17:30:38.0990,0.54,1.34,1.8,2.3
2021-03-04 17:30:38.1090,0.46,1.52,2.29,2.78
2021-03-04 17:30:38.1190,0.35,1.59,2.62,3.08
2021-03-04 17:30:38.1290,0.25,1.74,2.53,3.08
2021-03-04 17:30:38.1400,0.27,2.23,2.17,3.12
2021-03-04 17:30:38.1490,0.32,2.81,1.93,3.42
2021-03-04 17:30:38.1690,0.53,3.52,1.63,3.91
2021-03-04 17:30:38.1710,0.82,4.0,1.48,4.34
2021-03-04 17:30:38.1780,1.06,3.8,1.44,4.19
2021-03-04 17:30:38.1880,1.27,3.26,1.72,3.89
2021-03-04 17:30:38.1990,1.28,2.68,1.87,3.5
2021-03-04 17:30:38.2090,1.2,1.97,1.85,2.95
2021-03-04 17:30:38.2190,1.09,1.14,1.56,2.21
2021-03-04 17:30:38.2280,0.9,0.22,1.02,1.37
2021-03-04 17:30:38.2390,0.64,-0.66,0.27,0.95
2021-03-04 17:30:38.2480,0.36,-1.4,-0.5,1.52
2021-03-04 17:30:38.2660,0.0,-1.98,-1.19,2.31
2021-03-04 17:30:38.2680,-0.37,-2.33,-1.84,2.99
2021-03-04 17:30:38.2780,-0.71,-2.32,-2.37,3.39
2021-03-04 17:30:38.2880,-0.96,-2.02,-2.91,3.67
2021-03-04 17:30:38.2980,-1.14,-1.69,-3.42,3.98
2021-03-04 17:30:38.3080,-1.35,-1.17,-3.83,4.22
2021-03-04 17:30:38.3170,-1.35,-0.52,-3.97,4.22
2021-03-04 17:30:38.3280,-1.11,0.35,-3.5,3.68
2021-03-04 17:30:38.3380,-0.73,1.03,-2.59,2.88
2021-03-04 17:30:38.3480,-0.43,1.47,-1.72,2.3
2021-03-04 17:30:38.3660,-0.26,1.58,-1.02,1.89
2021-03-04 17:30:38.3690,-0.11,1.26,-0.13,1.27
2021-03-04 17:30:38.3770,0.09,0.86,0.71,1.11
2021-03-04 17:30:38.3870,0.31,0.44,1.34,1.44
2021-03-04 17:30:38.3970,0.54,-0.09,1.64,1.72
2021-03-04 17:30:38.4070,0.73,-0.7,1.6,1.89
2021-03-04 17:30:38.4170,0.81,-1.25,1.3,1.97
2021-03-04 17:30:38.4270,0.76,-1.72,0.8,2.04
2021-03-04 17:30:38.4380,0.65,-2.15,0.18,2.25
2021-03-04 17:30:38.4470,0.54,-2.5,-0.46,2.59
2021-03-04 17:30:38.4660,0.45,-2.77,-0.96,2.96
2021-03-04 17:30:38.4690,0.38,-2.95,-1.41,3.29
2021-03-04 17:30:38.4760,0.31,-3.02,-1.82,3.53
2021-03-04 17:30:38.4870,0.26,-2.95,-2.11,3.63
2021-03-04 17:30:38.4970,0.21,-2.78,-2.25,3.58
2021-03-04 17:30:38.5060,0.23,-2.53,-2.16,3.33
2021-03-04 17:30:38.5160,0.23,-2.24,-1.86,2.92
2021-03-04 17:30:38.5270,0.16,-1.95,-1.47,2.44
2021-03-04 17:30:38.5380,0.01,-1.59,-1.02,1.88
2021-03-04 17:30:38.5460,-0.23,-1.22,-0.5,1.33
2021-03-04 17:30:38.5660,-0.53,-0.77,0.04,0.93
2021-03-04 17:30:38.5680,-0.88,-0.32,0.61,1.11
2021-03-04 17:30:38.5760,-1.2,0.0,1.16,1.66
2021-03-04 17:30:38.5860,-1.46,0.18,1.66,2.21
2021-03-04 17:30:38.5960,-1.6,0.36,2.07,2.64
2021-03-04 17:30:38.6060,-1.52,0.63,2.39,2.9
2021-03-04 17:30:38.6160,-1.28,1.0,2.53,3.0
2021-03-04 17:30:38.6260,-0.94,1.39,2.52,3.02
2021-03-04 17:30:38.6370,-0.65,1.73,2.44,3.06
2021-03-04 17:30:38.6460,-0.57,1.94,2.26,3.03
2021-03-04 17:30:38.6650,-0.78,1.84,1.93,2.77
2021-03-04 17:30:38.6670,-1.11,1.57,1.51,2.44
2021-03-04 17:30:38.6750,-1.34,1.66,1.06,2.38
2021-03-04 17:30:38.6850,-1.37,2.47,0.61,2.88
2021-03-04 17:30:38.6960,-1.04,3.59,0.69,3.8
2021-03-04 17:30:38.7050,-0.43,4.74,0.73,4.81
2021-03-04 17:30:38.7150,0.24,4.97,0.87,5.05
2021-03-04 17:30:38.7250,0.83,4.66,0.92,4.82
2021-03-04 17:30:38.7350,1.25,4.47,1.06,4.76
2021-03-04 17:30:38.7450,1.64,4.17,1.34,4.67
2021-03-04 17:30:38.7650,1.97,3.33,1.56,4.17
2021-03-04 17:30:38.7670,2.01,2.16,1.55,3.33
2021-03-04 17:30:38.7740,1.86,1.03,1.25,2.46
2021-03-04 17:30:38.7840,1.73,0.04,0.71,1.87
2021-03-04 17:30:38.7950,1.63,-0.77,0.14,1.8
2021-03-04 17:30:38.8050,1.61,-1.51,-0.46,2.25
2021-03-04 17:30:38.8140,1.65,-2.23,-1.02,2.95
2021-03-04 17:30:38.8240,1.66,-2.87,-1.57,3.66
2021-03-04 17:30:38.8350,1.63,-3.32,-2.09,4.24
2021-03-04 17:30:38.8440,1.52,-3.41,-2.65,4.57
2021-03-04 17:30:38.8640,1.4,-2.99,-3.23,4.61
2021-03-04 17:30:38.8660,1.44,-2.35,-3.64,4.56
2021-03-04 17:30:38.8740,1.58,-1.47,-3.64,4.23
2021-03-04 17:30:38.8840,1.85,-0.63,-3.48,3.99
2021-03-04 17:30:38.8940,1.98,0.08,-3.14,3.71
2021-03-04 17:30:38.9040,1.92,0.63,-2.63,3.31
2021-03-04 17:30:38.9140,1.63,0.91,-2.09,2.8
2021-03-04 17:30:38.9240,1.07,0.85,-1.47,2.0
2021-03-04 17:30:38.9340,0.34,0.6,-0.78,1.04
2021-03-04 17:30:38.9450,-0.36,0.33,-0.11,0.5
2021-03-04 17:30:38.9650,-1.01,0.02,0.51,1.13
2021-03-04 17:30:38.9660,-1.6,-0.38,1.04,1.94
2021-03-04 17:30:38.9730,-2.04,-0.89,1.38,2.61
2021-03-04 17:30:38.9830,-2.28,-1.39,1.41,3.01
2021-03-04 17:30:38.9930,-2.29,-1.86,1.21,3.18
2021-03-04 17:30:39.0030,-2.14,-2.24,0.85,3.21
2021-03-04 17:30:39.0130,-1.89,-2.49,0.41,3.15
2021-03-04 17:30:39.0230,-1.58,-2.64,-0.03,3.07
2021-03-04 17:30:39.0340,-1.26,-2.67,-0.45,2.98
2021-03-04 17:30:39.0430,-0.94,-2.63,-0.78,2.89
2021-03-04 17:30:39.0630,-0.65,-2.49,-1.03,2.77
2021-03-04 17:30:39.0640,-0.37,-2.23,-1.2,2.55
2021-03-04 17:30:39.0720,-0.11,-1.88,-1.19,2.22
2021-03-04 17:30:39.0830,0.1,-1.48,-1.03,1.8
2021-03-04 17:30:39.0930,0.22,-1.1,-0.77,1.36
2021-03-04 17:30:39.1030,0.27,-0.73,-0.4,0.87
2021-03-04 17:30:39.1120,0.24,-0.44,0.0,0.5
2021-03-04 17:30:39.1220,0.19,-0.23,0.43,0.52
2021-03-04 17:30:39.1330,0.14,-0.07,0.92,0.93
2021-03-04 17:30:39.1430,0.12,0.12,1.39,1.4
2021-03-04 17:30:39.1610,0.18,0.43,1.85,1.9
2021-03-04 17:30:39.1630,0.31,0.83,2.28,2.44
2021-03-04 17:30:39.1720,0.47,1.24,2.7,3.0
2021-03-04 17:30:39.1820,0.68,1.57,3.14,3.57
2021-03-04 17:30:39.1920,0.87,1.72,3.51,4.0
2021-03-04 17:30:39.2020,0.94,1.56,3.71,4.13
2021-03-04 17:30:39.2120,0.79,1.31,3.22,3.56
2021-03-04 17:30:39.2220,0.64,1.69,2.18,2.83
2021-03-04 17:30:39.2320,0.52,2.44,1.83,3.09
2021-03-04 17:30:39.2420,0.53,3.43,1.3,3.7
2021-03-04 17:30:39.2610,0.61,4.02,0.85,4.15
2021-03-04 17:30:39.2630,0.6,4.06,0.54,4.13
2021-03-04 17:30:39.2710,0.51,4.07,0.4,4.12
2021-03-04 17:30:39.2810,0.41,3.88,0.66,3.95
2021-03-04 17:30:39.2910,0.29,3.22,1.04,3.39
2021-03-04 17:30:39.3010,0.11,2.17,1.19,2.47
2021-03-04 17:30:39.3110,-0.11,0.99,1.01,1.41
2021-03-04 17:30:39.3210,-0.33,-0.07,0.64,0.72
2021-03-04 17:30:39.3320,-0.58,-1.02,0.06,1.17
2021-03-04 17:30:39.3420,-0.78,-1.85,-0.73,2.13
2021-03-04 17:30:39.3610,-0.96,-2.37,-1.47,2.94
2021-03-04 17:30:39.3630,-1.14,-2.43,-2.13,3.42
2021-03-04 17:30:39.3700,-1.22,-2.25,-3.02,3.95
2021-03-04 17:30:39.3810,-1.18,-1.89,-3.74,4.35
2021-03-04 17:30:39.3910,-1.0,-1.32,-4.23,4.54
2021-03-04 17:30:39.4010,-0.58,-0.56,-4.37,4.44
2021-03-04 17:30:39.4110,0.03,0.26,-3.96,3.96
2021-03-04 17:30:39.4200,0.53,0.82,-3.29,3.43
2021-03-04 17:30:39.4310,0.9,1.16,-2.54,2.93
2021-03-04 17:30:39.4410,1.2,1.36,-1.8,2.55
2021-03-04 17:30:39.4600,1.45,1.15,-0.94,2.07
2021-03-04 17:30:39.4620,1.59,0.62,-0.04,1.7
2021-03-04 17:30:39.4700,1.58,0.07,0.73,1.74
2021-03-04 17:30:39.4800,1.41,-0.54,1.3,1.99
2021-03-04 17:30:39.4900,1.13,-1.14,1.56,2.23
2021-03-04 17:30:39.5000,0.76,-1.66,1.49,2.35
2021-03-04 17:30:39.5100,0.42,-2.13,1.09,2.42
2021-03-04 17:30:39.5200,0.17,-2.57,0.57,2.63
2021-03-04 17:30:39.5300,-0.02,-2.97,0.01,2.97
2021-03-04 17:30:39.5400,-0.19,-3.34,-0.57,3.39
2021-03-04 17:30:39.5600,-0.27,-3.54,-1.15,3.73
2021-03-04 17:30:39.5620,-0.26,-3.46,-1.66,3.84
2021-03-04 17:30:39.5690,-0.2,-3.14,-2.05,3.75
2021-03-04 17:30:39.5790,-0.07,-2.64,-2.29,3.49
2021-03-04 17:30:39.5890,0.11,-1.98,-2.4,3.11
2021-03-04 17:30:39.5990,0.3,-1.28,-2.33,2.67
2021-03-04 17:30:39.6090,0.39,-0.61,-2.04,2.16
2021-03-04 17:30:39.6190,0.37,-0.02,-1.65,1.69
2021-03-04 17:30:39.6290,0.25,0.38,-1.15,1.23
2021-03-04 17:30:39.6400,0.04,0.67,-0.54,0.86
2021-03-04 17:30:39.6580,-0.25,0.85,0.08,0.88
2021-03-04 17:30:39.6600,-0.61,0.9,0.68,1.28
2021-03-04 17:30:39.6690,-1.0,0.98,1.27,1.89
2021-03-04 17:30:39.6780,-1.37,1.18,1.78,2.53
2021-03-04 17:30:39.6890,-1.69,1.49,2.26,3.19
2021-03-04 17:30:39.6990,-1.87,1.88,2.68,3.77
2021-03-04 17:30:39.7090,-1.94,2.17,2.92,4.12
2021-03-04 17:30:39.7190,-1.91,2.28,2.9,4.15
2021-03-04 17:30:39.7290,-1.79,2.17,2.63,3.85
2021-03-04 17:30:39.7400,-1.68,2.34,2.02,3.51
2021-03-04 17:30:39.7580,-1.51,3.18,1.6,3.86
2021-03-04 17:30:39.7610,-1.04,4.43,1.41,4.76
2021-03-04 17:30:39.7680,-0.33,5.47,1.16,5.6
2021-03-04 17:30:39.7780,0.31,5.55,1.06,5.65
2021-03-04 17:30:39.7880,0.63,5.21,0.84,5.31
2021-03-04 17:30:39.7980,0.67,4.61,0.8,4.72
2021-03-04 17:30:39.8080,0.75,3.85,0.9,4.02
2021-03-04 17:30:39.8190,0.9,3.06,0.81,3.29
2021-03-04 17:30:39.8290,1.09,2.28,0.61,2.59
2021-03-04 17:30:39.8380,1.32,1.48,0.35,2.01
2021-03-04 17:30:39.8570,1.52,0.54,0.08,1.61
2021-03-04 17:30:39.8600,1.58,-0.47,-0.43,1.7
2021-03-04 17:30:39.8680,1.54,-1.44,-1.03,2.34
2021-03-04 17:30:39.8770,1.43,-2.38,-1.51,3.16
2021-03-04 17:30:39.8870,1.39,-3.2,-1.94,3.99
2021-03-04 17:30:39.8970,1.39,-3.9,-2.27,4.72
2021-03-04 17:30:39.9070,1.36,-4.47,-2.64,5.36
2021-03-04 17:30:39.9170,1.27,-4.7,-3.23,5.84
2021-03-04 17:30:39.9270,1.07,-4.45,-3.84,5.97
2021-03-04 17:30:39.9380,1.03,-3.74,-4.31,5.79
2021-03-04 17:30:39.9590,1.15,-2.7,-4.23,5.14
2021-03-04 17:30:39.9610,1.25,-1.75,-3.8,4.36
2021-03-04 17:30:39.9660,1.18,-1.09,-3.33,3.69
2021-03-04 17:30:39.9770,0.92,-0.63,-2.7,2.92
2021-03-04 17:30:39.9870,0.55,-0.24,-1.92,2.01
2021-03-04 17:30:39.9970,0.14,0.12,-1.21,1.22
2021-03-04 17:30:40.0060,-0.33,0.38,-0.45,0.67
2021-03-04 17:30:40.0170,-0.8,0.5,0.29,0.98
2021-03-04 17:30:40.0270,-1.2,0.39,0.83,1.51
2021-03-04 17:30:40.0380,-1.51,0.04,1.22,1.94
2021-03-04 17:30:40.0570,-1.66,-0.37,1.45,2.23
2021-03-04 17:30:40.0600,-1.61,-0.7,1.54,2.33
2021-03-04 17:30:40.0660,-1.41,-0.91,1.44,2.21
2021-03-04 17:30:40.0770,-1.15,-0.99,1.22,1.94
2021-03-04 17:30:40.0860,-0.9,-1.0,0.84,1.58
2021-03-04 17:30:40.0960,-0.68,-0.98,0.48,1.28
2021-03-04 17:30:40.1060,-0.47,-0.94,0.19,1.06
2021-03-04 17:30:40.1160,-0.32,-0.83,-0.04,0.89
2021-03-04 17:30:40.1260,-0.21,-0.67,-0.13,0.71
2021-03-04 17:30:40.1360,-0.13,-0.57,-0.04,0.58
2021-03-04 17:30:40.1530,-0.12,-0.56,0.15,0.59
2021-03-04 17:30:40.1560,-0.22,-0.64,0.44,0.8
2021-03-04 17:30:40.1650,-0.35,-0.8,0.72,1.13
2021-03-04 17:30:40.1750,-0.49,-1.0,0.9,1.43
2021-03-04 17:30:40.1850,-0.61,-1.18,1.01,1.66
2021-03-04 17:30:40.1950,-0.71,-1.25,1.04,1.77
2021-03-04 17:30:40.2050,-0.77,-1.11,1.0,1.68
2021-03-04 17:30:40.2150,-0.73,-0.75,0.96,1.42
2021-03-04 17:30:40.2260,-0.59,-0.3,0.99,1.19
2021-03-04 17:30:40.2350,-0.41,0.2,1.07,1.16
2021-03-04 17:30:40.2530,-0.24,0.66,1.19,1.38
2021-03-04 17:30:40.2550,-0.08,1.03,1.37,1.71
2021-03-04 17:30:40.2650,0.04,1.28,1.61,2.05
2021-03-04 17:30:40.2750,0.1,1.45,1.78,2.29
2021-03-04 17:30:40.2850,0.11,1.86,1.28,2.26
2021-03-04 17:30:40.2950,0.08,2.72,1.31,3.02
2021-03-04 17:30:40.3050,0.24,4.21,1.24,4.39
2021-03-04 17:30:40.3150,0.69,5.43,1.03,5.56
2021-03-04 17:30:40.3250,1.11,5.19,0.73,5.35
2021-03-04 17:30:40.3340,1.29,4.56,0.62,4.77
2021-03-04 17:30:40.3530,1.32,4.17,0.79,4.44
2021-03-04 17:30:40.3560,1.19,3.35,0.88,3.66
2021-03-04 17:30:40.3640,0.87,2.36,0.64,2.59
