time,X_value,Y_value,Z_value
0.8630,0.08430,0.09202,-0.15088
0.8638,0.09123,0.12131,-0.14981
0.8682,0.09442,0.15114,-0.15141
0.8707,0.09762,0.18203,-0.15194
0.8707,0.09282,0.18470,-0.15833
0.8723,0.08324,0.17990,-0.15887
0.8779,0.07258,0.16339,-0.15727
0.8780,0.06300,0.14315,-0.15194
0.8790,0.04542,0.11332,-0.14449
0.8805,0.04435,0.09149,-0.14076
0.8826,0.03743,0.07284,-0.13383
0.8843,0.02838,0.05207,-0.12478
0.8863,0.02145,0.03929,-0.11466
0.8887,0.01346,0.02651,-0.11040
0.8916,0.01133,0.01639,-0.10560
0.8921,0.00920,0.00733,-0.10134
0.8948,0.00441,0.00041,-0.09975
0.8960,0.00228,-0.00918,-0.09442
0.8999,-0.00039,-0.01078,-0.09548
0.9001,0.00174,-0.01344,-0.09442
0.9029,-0.00039,-0.01344,-0.09495
0.9045,-0.00039,-0.01504,-0.09708
0.9062,0.00654,-0.00971,-0.10028
0.9081,0.00387,-0.00705,-0.10241
0.9106,0.01346,-0.00332,-0.10773
0.9117,0.01719,-0.00066,-0.11146
0.9142,0.01879,-0.00013,-0.11519
0.9159,0.02358,0.00147,-0.11999
0.9198,0.02678,0.00094,-0.12158
0.9202,0.02891,0.00413,-0.12851
0.9223,0.02838,0.00147,-0.13011
0.9238,0.03104,-0.00013,-0.13330
0.9268,0.03051,-0.00119,-0.13490
0.9280,0.03104,0.00094,-0.13437
0.9303,0.03157,-0.00013,-0.13596
0.9317,0.02997,-0.00066,-0.13703
0.9399,0.02784,-0.00492,-0.13916
0.9401,0.02571,-0.00599,-0.13596
0.9401,0.01879,-0.00492,-0.13703
0.9403,0.02198,-0.00545,-0.13543
0.9436,0.01879,-0.00332,-0.13383
0.9438,0.01613,-0.00385,-0.13170
0.9488,0.01666,-0.00119,-0.13011
0.9488,0.01346,-0.00119,-0.12691
0.9499,0.01453,-0.00013,-0.12371
0.9701,0.01293,0.00094,-0.11999
0.9702,0.01133,0.00254,-0.11679
0.9703,0.01080,0.00307,-0.11413
0.9703,0.00920,0.00307,-0.11253
0.9703,0.01186,0.00627,-0.10933
0.9703,0.01293,0.00946,-0.10507
0.9703,0.00920,0.00893,-0.10134
0.9704,0.01186,0.00999,-0.09708
0.9704,0.01240,0.01106,-0.09708
0.9705,0.01293,0.01159,-0.09122
0.9729,0.01186,0.01106,-0.09016
0.9872,0.01559,0.01532,-0.08590
0.9872,0.01666,0.01106,-0.08483
0.9872,0.01613,0.01212,-0.08377
0.9874,0.01985,0.01212,-0.08057
0.9874,0.02092,0.01159,-0.07737
0.9874,0.02358,0.01159,-0.07737
0.9874,0.02731,0.01053,-0.07418
0.9875,0.02784,0.01319,-0.07258
0.9913,0.02784,0.01212,-0.07205
0.9916,0.03157,0.01372,-0.06939
0.9935,0.03210,0.01479,-0.06672
0.9950,0.03690,0.01479,-0.06406
0.9974,0.03743,0.01212,-0.06299
0.9987,0.04009,0.01053,-0.06566
1.0012,0.04489,0.01053,-0.06566
1.0031,0.04808,0.00893,-0.06299
1.0061,0.05128,0.01479,-0.06406
1.0090,0.05288,0.01425,-0.06566
1.0095,0.06033,0.01852,-0.06299
1.0108,0.06459,0.02544,-0.06566
1.0137,0.06566,0.02224,-0.06779
1.0150,0.07045,0.02384,-0.06779
1.0174,0.06886,0.02384,-0.06512
