time,X_value,Y_value,Z_value
0.2875,-0.00358,0.04248,-0.00867
0.2904,-0.00039,0.04195,-0.00813
0.2905,-0.00092,0.03609,-0.00760
0.2950,0.00015,0.03343,-0.00653
0.2951,0.00174,0.03077,-0.00760
0.3003,0.00228,0.03077,-0.00653
0.3003,0.00174,0.02437,-0.00387
0.3019,0.00441,0.02597,-0.00281
0.3037,0.00228,0.02224,-0.00174
0.3060,0.00334,0.02118,0.00039
0.3060,0.00281,0.01905,0.00039
0.3098,-0.00092,0.01372,0.00252
0.3100,-0.00145,0.01745,0.00092
0.3132,-0.00198,0.01532,0.00359
0.3160,-0.00625,0.01479,0.00731
0.3173,-0.00198,0.01212,0.00572
0.3189,-0.00678,0.01372,0.00731
0.3221,-0.00784,0.01053,0.00891
0.3221,-0.00784,0.00999,0.00891
0.3287,-0.00944,0.01053,0.00838
0.3287,-0.01104,0.01106,0.01157
0.3304,-0.01157,0.00999,0.01051
0.3305,-0.01637,0.01053,0.00891
0.3323,-0.01530,0.00946,0.01104
0.3336,-0.01317,0.00946,0.01211
0.3403,-0.01850,0.01053,0.01530
0.3404,-0.01796,0.00733,0.01051
0.3414,-0.01477,0.00840,0.01264
0.3429,-0.01583,0.00786,0.01371
0.3452,-0.01903,0.00733,0.01211
0.3466,-0.01743,0.00627,0.01104
0.3495,-0.01956,0.00893,0.01104
0.3505,-0.01956,0.00893,0.00944
0.3528,-0.01903,0.00786,0.00838
0.3562,-0.01956,0.00786,0.00944
0.3602,-0.02063,0.00893,0.00785
0.3603,-0.02009,0.00786,0.00785
0.3628,-0.01956,0.01106,0.00625
0.3630,-0.02116,0.01212,0.00412
0.3651,-0.01850,0.01372,0.00252
0.3676,-0.01903,0.01532,0.00412
0.3696,-0.01743,0.01585,0.00199
0.3706,-0.01370,0.01639,-0.00014
0.3728,-0.01477,0.01532,0.00092
0.3799,-0.01210,0.02171,0.00199
0.3799,-0.00944,0.02278,-0.00014
0.3799,-0.00784,0.02278,-0.00174
0.3809,-0.00518,0.02011,-0.00174
0.3828,-0.00198,0.02118,-0.00440
0.3850,-0.00198,0.02704,-0.00334
0.3870,-0.00039,0.02278,-0.00440
0.3885,0.00547,0.02597,-0.00653
0.3904,0.00281,0.02384,-0.00494
0.3934,0.00601,0.02651,-0.00440
0.3954,0.00707,0.02704,-0.00494
0.3976,0.00973,0.02597,-0.00440
0.3982,0.01293,0.02651,-0.00494
0.4018,0.01133,0.02278,-0.00600
0.4027,0.01080,0.02384,-0.00387
0.4066,0.01080,0.02224,-0.00440
0.4066,0.01240,0.02224,-0.00387
0.4087,0.01293,0.01958,-0.00494
0.4103,0.01080,0.02065,-0.00281
0.4125,0.01293,0.01905,-0.00387
0.4153,0.01293,0.01798,-0.00014
0.4190,0.01506,0.01745,-0.00440
0.4190,0.01506,0.01532,0.00039
0.4207,0.01506,0.01266,-0.00068
0.4242,0.01559,0.01159,0.00092
0.4260,0.01293,0.00786,0.00359
0.4261,0.01399,0.00680,0.00252
0.4297,0.01559,0.00893,0.00412
0.4309,0.01399,0.00573,0.00465
0.4329,0.01293,0.00680,0.00412
0.4351,0.01293,0.00467,0.00359
0.4365,0.01186,0.00467,0.00145
0.4382,0.01080,0.00627,0.00731
0.4426,0.00867,0.00200,0.00731
0.4427,0.00867,0.00360,0.00465
0.4457,0.01080,0.00467,0.00891
0.4458,0.01186,0.00041,0.00944
0.4484,0.00920,0.00254,0.00838
0.4522,0.00867,0.00360,0.00785
0.4522,0.01133,0.00094,0.00944
0.4546,0.01346,0.00467,0.00891
0.4603,0.01133,-0.00066,0.00838
0.4603,0.01240,0.00413,0.00838
0.4603,0.00760,-0.00013,0.00731
0.4617,0.01080,0.00360,0.00838
0.4640,0.00867,-0.00119,0.00891
0.4648,0.00920,0.00254,0.01211
0.4683,0.00867,0.00147,0.00625
0.4701,0.00654,-0.00119,0.00625
0.4715,0.00547,-0.00119,0.00891
0.4729,0.00281,-0.00226,0.00678
0.4750,0.00068,-0.00332,0.00572
0.4767,0.00228,-0.00119,0.00359
0.4791,0.00387,-0.00172,0.00465
0.4807,0.00015,-0.00439,0.00199
0.4830,0.00121,-0.00439,0.00199
0.4897,0.00228,-0.00066,-0.00014
0.4897,0.00174,-0.00545,0.00092
0.4897,0.00334,-0.00279,0.00092
0.4922,0.00387,-0.00226,0.00039
0.4933,0.00015,-0.00172,-0.00174
0.5006,0.00334,-0.00172,-0.00281
0.5006,-0.00039,-0.00013,-0.00281
0.5006,0.00121,-0.00013,-0.00334
0.5007,-0.00039,-0.00013,-0.00440
0.5052,0.00174,-0.00119,-0.00600
0.5100,0.00281,-0.00279,-0.00653
0.5167,0.00281,-0.00226,-0.00440
0.5167,-0.00039,-0.00226,-0.00281
