time,ax,ay,az,atotal
2021-03-04 17:28:15.7670,-0.24,-0.05,-0.04,0.24
2021-03-04 17:28:15.7780,-0.21,0.02,-0.05,0.21
2021-03-04 17:28:15.7870,-0.15,0.11,-0.06,0.19
2021-03-04 17:28:15.7970,-0.1,0.15,-0.06,0.19
2021-03-04 17:28:15.8160,-0.04,0.14,-0.05,0.15
2021-03-04 17:28:15.8190,0.03,0.09,-0.08,0.12
2021-03-04 17:28:15.8270,0.1,0.0,-0.06,0.11
2021-03-04 17:28:15.8370,0.15,-0.08,-0.04,0.17
2021-03-04 17:28:15.8470,0.19,-0.13,-0.02,0.23
2021-03-04 17:28:15.8570,0.19,-0.12,-0.03,0.22
2021-03-04 17:28:15.8670,0.17,-0.04,-0.06,0.18
2021-03-04 17:28:15.8770,0.12,0.06,-0.11,0.17
2021-03-04 17:28:15.8870,0.06,0.11,-0.13,0.18
2021-03-04 17:28:15.8970,0.02,0.12,-0.15,0.19
2021-03-04 17:28:15.9160,0.0,0.08,-0.16,0.17
2021-03-04 17:28:15.9190,-0.02,0.02,-0.17,0.17
2021-03-04 17:28:15.9260,-0.01,-0.05,-0.15,0.15
2021-03-04 17:28:15.9360,0.02,-0.08,-0.11,0.13
2021-03-04 17:28:15.9460,0.01,-0.09,-0.08,0.12
2021-03-04 17:28:15.9560,-0.01,-0.09,-0.04,0.09
2021-03-04 17:28:15.9660,-0.05,-0.04,-0.03,0.07
2021-03-04 17:28:15.9770,-0.06,-0.01,-0.07,0.09
2021-03-04 17:28:15.9860,-0.09,0.02,-0.12,0.15
2021-03-04 17:28:15.9960,-0.11,0.05,-0.18,0.21
2021-03-04 17:28:16.0150,-0.16,0.08,-0.22,0.28
2021-03-04 17:28:16.0170,-0.16,0.08,-0.22,0.28
2021-03-04 17:28:16.0260,-0.15,0.07,-0.24,0.29
2021-03-04 17:28:16.0360,-0.12,0.04,-0.24,0.27
2021-03-04 17:28:16.0450,-0.08,-0.01,-0.22,0.23
2021-03-04 17:28:16.0550,-0.08,-0.04,-0.19,0.21
2021-03-04 17:28:16.0660,-0.07,-0.02,-0.17,0.18
2021-03-04 17:28:16.0760,-0.07,0.0,-0.18,0.19
2021-03-04 17:28:16.0860,-0.06,0.02,-0.18,0.19
2021-03-04 17:28:16.0950,-0.08,0.0,-0.16,0.17
2021-03-04 17:28:16.1140,-0.08,-0.01,-0.11,0.13
2021-03-04 17:28:16.1160,-0.07,-0.06,-0.06,0.11
2021-03-04 17:28:16.1250,-0.04,-0.1,0.01,0.1
2021-03-04 17:28:16.1350,0.04,-0.06,0.1,0.12
2021-03-04 17:28:16.1450,0.1,-0.02,0.15,0.18
2021-03-04 17:28:16.1550,0.08,0.02,0.13,0.15
2021-03-04 17:28:16.1650,0.01,0.07,0.1,0.12
2021-03-04 17:28:16.1750,-0.06,0.15,0.07,0.17
2021-03-04 17:28:16.1850,-0.14,0.16,0.02,0.21
2021-03-04 17:28:16.1940,-0.19,0.1,-0.04,0.21
2021-03-04 17:28:16.2130,-0.18,0.04,-0.1,0.2
2021-03-04 17:28:16.2150,-0.1,0.0,-0.08,0.12
2021-03-04 17:28:16.2240,0.0,-0.01,-0.04,0.04
2021-03-04 17:28:16.2340,0.08,-0.01,0.06,0.1
2021-03-04 17:28:16.2440,0.11,-0.05,0.17,0.2
2021-03-04 17:28:16.2540,0.11,-0.09,0.22,0.26
2021-03-04 17:28:16.2640,0.07,-0.1,0.22,0.25
2021-03-04 17:28:16.2750,0.01,-0.09,0.19,0.21
2021-03-04 17:28:16.2840,-0.05,-0.03,0.16,0.17
2021-03-04 17:28:16.2940,-0.12,0.09,0.14,0.2
2021-03-04 17:28:16.3120,-0.19,0.18,0.13,0.29
2021-03-04 17:28:16.3140,-0.26,0.19,0.08,0.33
2021-03-04 17:28:16.3230,-0.28,0.15,0.07,0.32
2021-03-04 17:28:16.3340,-0.26,0.1,0.05,0.28
2021-03-04 17:28:16.3430,-0.18,0.04,0.06,0.19
2021-03-04 17:28:16.3540,-0.09,0.01,0.07,0.11
2021-03-04 17:28:16.3640,0.01,0.0,0.07,0.07
2021-03-04 17:28:16.3730,0.08,0.0,0.07,0.1
2021-03-04 17:28:16.3840,0.09,-0.01,0.01,0.09
2021-03-04 17:28:16.3930,0.07,-0.04,-0.07,0.1
2021-03-04 17:28:16.4130,0.04,-0.06,-0.14,0.15
2021-03-04 17:28:16.4150,0.04,-0.07,-0.17,0.18
2021-03-04 17:28:16.4230,0.08,-0.06,-0.19,0.21
2021-03-04 17:28:16.4330,0.13,-0.04,-0.17,0.21
2021-03-04 17:28:16.4430,0.15,-0.02,-0.13,0.19
2021-03-04 17:28:16.4530,0.13,-0.01,-0.1,0.16
2021-03-04 17:28:16.4630,0.09,0.03,-0.03,0.09
2021-03-04 17:28:16.4730,0.03,0.05,-0.01,0.05
2021-03-04 17:28:16.4830,-0.03,0.03,0.0,0.04
2021-03-04 17:28:16.4930,-0.11,0.01,-0.04,0.11
2021-03-04 17:28:16.5120,-0.16,0.02,-0.07,0.17
2021-03-04 17:28:16.5140,-0.23,0.06,-0.14,0.27
2021-03-04 17:28:16.5220,-0.29,0.13,-0.22,0.38
2021-03-04 17:28:16.5320,-0.3,0.15,-0.24,0.41
2021-03-04 17:28:16.5420,-0.31,0.15,-0.19,0.39
2021-03-04 17:28:16.5520,-0.29,0.12,-0.14,0.34
2021-03-04 17:28:16.5620,-0.25,0.05,-0.1,0.27
2021-03-04 17:28:16.5730,-0.18,0.0,-0.1,0.2
2021-03-04 17:28:16.5820,-0.09,-0.06,-0.12,0.16
2021-03-04 17:28:16.5920,-0.06,-0.08,-0.16,0.18
2021-03-04 17:28:16.6110,-0.03,-0.07,-0.22,0.23
2021-03-04 17:28:16.6130,0.02,-0.01,-0.28,0.28
2021-03-04 17:28:16.6220,0.07,0.05,-0.3,0.31
2021-03-04 17:28:16.6310,0.1,0.09,-0.28,0.31
2021-03-04 17:28:16.6420,0.13,0.06,-0.25,0.28
2021-03-04 17:28:16.6520,0.16,-0.02,-0.22,0.27
2021-03-04 17:28:16.6620,0.16,-0.07,-0.2,0.26
2021-03-04 17:28:16.6710,0.15,-0.07,-0.16,0.23
2021-03-04 17:28:16.6820,0.12,-0.06,-0.17,0.21
2021-03-04 17:28:16.6910,0.1,-0.04,-0.22,0.24
2021-03-04 17:28:16.7110,0.08,0.0,-0.23,0.24
2021-03-04 17:28:16.7130,0.05,0.04,-0.23,0.23
2021-03-04 17:28:16.7210,0.01,0.07,-0.23,0.24
2021-03-04 17:28:16.7310,-0.03,0.07,-0.23,0.24
2021-03-04 17:28:16.7410,-0.05,0.02,-0.23,0.23
2021-03-04 17:28:16.7510,-0.04,-0.01,-0.2,0.2
2021-03-04 17:28:16.7610,-0.03,-0.04,-0.18,0.18
2021-03-04 17:28:16.7710,-0.01,-0.05,-0.19,0.19
2021-03-04 17:28:16.7810,0.04,-0.06,-0.17,0.18
2021-03-04 17:28:16.7910,0.07,-0.03,-0.19,0.2
2021-03-04 17:28:16.8110,0.04,0.04,-0.23,0.23
2021-03-04 17:28:16.8130,0.03,0.08,-0.23,0.24
2021-03-04 17:28:16.8200,0.01,0.09,-0.23,0.24
2021-03-04 17:28:16.8300,-0.02,0.08,-0.23,0.24
2021-03-04 17:28:16.8400,-0.04,0.04,-0.19,0.19
2021-03-04 17:28:16.8500,-0.03,0.0,-0.14,0.14
2021-03-04 17:28:16.8600,-0.03,-0.03,-0.08,0.09
2021-03-04 17:28:16.8710,-0.02,-0.04,-0.03,0.05
2021-03-04 17:28:16.8800,-0.02,-0.03,-0.03,0.04
2021-03-04 17:28:16.8900,-0.02,-0.01,-0.05,0.05
2021-03-04 17:28:16.9110,-0.01,0.03,-0.07,0.07
2021-03-04 17:28:16.9130,0.01,0.08,-0.06,0.1
2021-03-04 17:28:16.9200,0.04,0.12,-0.06,0.13
2021-03-04 17:28:16.9290,0.05,0.11,-0.05,0.13
2021-03-04 17:28:16.9400,0.01,0.07,-0.07,0.09
2021-03-04 17:28:16.9490,-0.04,0.04,-0.1,0.11
2021-03-04 17:28:16.9600,-0.05,0.01,-0.13,0.13
2021-03-04 17:28:16.9700,-0.04,-0.03,-0.16,0.16
2021-03-04 17:28:16.9790,-0.07,-0.03,-0.14,0.15
2021-03-04 17:28:16.9890,-0.11,0.01,-0.1,0.14
2021-03-04 17:28:17.0090,-0.12,0.07,-0.06,0.15
2021-03-04 17:28:17.0110,-0.11,0.1,-0.05,0.15
2021-03-04 17:28:17.0190,-0.1,0.1,-0.04,0.14
2021-03-04 17:28:17.0290,-0.08,0.06,-0.08,0.12
2021-03-04 17:28:17.0390,-0.06,0.04,-0.12,0.13
2021-03-04 17:28:17.0490,-0.09,0.04,-0.07,0.12
2021-03-04 17:28:17.0590,-0.13,0.03,-0.02,0.13
2021-03-04 17:28:17.0690,-0.14,-0.01,0.01,0.14
2021-03-04 17:28:17.0790,-0.14,-0.05,0.02,0.15
